ano;REGIAO;uf;tipo_combustivel;id_municipio;municipio;volume_vendas_m3;_ARQUIVO_ORIGEM
2010;REGIÃO NORTE;12;ETANOL;1200013;ACRELANDIA;77000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200054;ASSIS BRASIL;2692000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200104;BRASILEIA;130000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200138;BUJARI;5000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200179;CAPIXABA;109500;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200203;CRUZEIRO DO SUL;70000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200252;EPITACIOLANDIA;137000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200302;FEIJO;20000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200344;MANOEL URBANO;10000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200385;PLACIDO DE CASTRO;58000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200807;PORTO ACRE;199500;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200401;RIO BRANCO;5609532;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200500;SENA MADUREIRA;96000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200450;SENADOR GUIOMARD;251000;ETANOL
2010;REGIÃO NORTE;12;ETANOL;1200708;XAPURI;30000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700102;AGUA BRANCA;192500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700201;ANADIA;175000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700300;ARAPIRACA;5815500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700409;ATALAIA;1099000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700508;BARRA DE SANTO ANTONIO;287000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700607;BARRA DE SAO MIGUEL;375000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700706;BATALHA;122500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2700805;BELEM;40000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701001;BOCA DA MATA;415000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701100;BRANQUINHA;42000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701209;CACIMBINHAS;85000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701308;CAJUEIRO;294500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701357;CAMPESTRE;67500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701407;CAMPO ALEGRE;255000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701506;CAMPO GRANDE;59000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701605;CANAPI;52500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701704;CAPELA;119500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701803;CARNEIROS;35000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2701902;CHA PRETA;5000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702009;COITE DO NOIA;65000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702108;COLONIA LEOPOLDINA;74500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702306;CORURIPE;981000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702355;CRAIBAS;70000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702405;DELMIRO GOUVEIA;682500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702504;DOIS RIACHOS;113500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702553;ESTRELA DE ALAGOAS;88150;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702603;FEIRA GRANDE;40000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702801;FLEXEIRAS;70000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2702900;GIRAU DO PONCIANO;240000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703007;IBATEGUARA;47500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703106;IGACI;175000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703205;IGREJA NOVA;10000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703304;INHAPI;130000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703403;JACARE DOS HOMENS;25000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703502;JACUIPE;20500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703601;JAPARATINGA;115000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703700;JARAMATAIA;70000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703759;JEQUIA DA PRAIA;70000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2703809;JOAQUIM GOMES;48500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704005;JUNQUEIRO;365000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704104;LAGOA DA CANOA;88500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704203;LIMOEIRO DE ANADIA;227500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704302;MACEIO;40354974;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704401;MAJOR ISIDORO;212950;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704500;MARAGOGI;472000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704609;MARAVILHA;50000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704708;MARECHAL DEODORO;3231500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2704807;MARIBONDO;1002500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705002;MATA GRANDE;85000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705101;MATRIZ DE CAMARAGIBE;319000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705200;MESSIAS;330000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705309;MINADOR DO NEGRAO;21000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705408;MONTEIROPOLIS;50000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705507;MURICI;280000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705606;NOVO LINO;270000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705705;OLHO D'AGUA DAS FLORES;420000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2705804;OLHO D'AGUA DO CASADO;75000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706000;OLIVENCA;30000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706109;OURO BRANCO;62500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706307;PALMEIRA DOS INDIOS;1572000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706406;PAO DE ACUCAR;144500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706422;PARICONHA;20000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706448;PARIPUEIRA;1020000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706505;PASSO DE CAMARAGIBE;120000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706604;PAULO JACINTO;71900;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706703;PENEDO;1036500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706802;PIACABUCU;138000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2706901;PILAR;994500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2707107;PIRANHAS;205000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2707206;POCO DAS TRINCHEIRAS;120000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2707305;PORTO CALVO;275000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2707503;PORTO REAL DO COLEGIO;246000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2707602;QUEBRANGULO;40730;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2707701;RIO LARGO;2770250;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2707909;SANTA LUZIA DO NORTE;20000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708006;SANTANA DO IPANEMA;846000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708105;SANTANA DO MUNDAU;45000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708303;SAO JOSE DA LAJE;137500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708402;SAO JOSE DA TAPERA;325000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708501;SAO LUIS DO QUITUNDE;170000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708600;SAO MIGUEL DOS CAMPOS;1685000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708709;SAO MIGUEL DOS MILAGRES;108000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708808;SAO SEBASTIAO;525500;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2708907;SATUBA;595000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2709004;TANQUE D'ARCA;47000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2709103;TAQUARANA;180000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2709152;TEOTONIO VILELA;434000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2709202;TRAIPU;60000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2709301;UNIAO DOS PALMARES;1148000;ETANOL
2010;REGIÃO NORDESTE;27;ETANOL;2709400;VICOSA;380000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1300086;ANAMA;5000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1300144;APUI;5000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1300706;BOCA DO ACRE;61000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1301100;CAREIRO;105000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1301209;COARI;95000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1301407;EIRUNEPE;5000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1301704;HUMAITA;160000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1301852;IRANDUBA;365000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1301902;ITACOATIARA;244000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1302108;JAPURA;70000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1302504;MANACAPURU;540000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1302603;MANAUS;52661436;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1303106;NOVA OLINDA DO NORTE;10000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1303403;PARINTINS;40317;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1303536;PRESIDENTE FIGUEIREDO;240000;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1303569;RIO PRETO DA EVA;174140;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1303809;SAO GABRIEL DA CACHOEIRA;79801;ETANOL
2010;REGIÃO NORTE;13;ETANOL;1304203;TEFE;15000;ETANOL
2010;REGIÃO NORTE;16;ETANOL;1600303;MACAPA;5996643;ETANOL
2010;REGIÃO NORTE;16;ETANOL;1600600;SANTANA;725000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900108;ABAIRA;27000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900207;ABARE;203500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900306;ACAJUTIBA;200000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900355;ADUSTINA;3772850;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900405;AGUA FRIA;63000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900702;ALAGOINHAS;8143800;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900801;ALCOBACA;605000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901007;AMARGOSA;617000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901106;AMELIA RODRIGUES;1474000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901155;AMERICA DOURADA;127000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901205;ANAGE;487000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901304;ANDARAI;98850;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901353;ANDORINHA;45500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901403;ANGICAL;143501;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901502;ANGUERA;1048550;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901601;ANTAS;101000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901700;ANTONIO CARDOSO;257050;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901809;ANTONIO GONCALVES;210000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901908;APORA;85000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2901957;APUAREMA;64000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902054;ARACAS;57000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902005;ARACATU;145000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902104;ARACI;478500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902203;ARAMARI;91000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902302;ARATUIPE;167000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902401;AURELINO LEAL;190000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902500;BAIANOPOLIS;70500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902609;BAIXA GRANDE;268000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902658;BANZAE;54000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902708;BARRA;181500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902807;BARRA DA ESTIVA;362500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2902906;BARRA DO CHOCA;362000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903003;BARRA DO MENDES;40000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903102;BARRA DO ROCHA;50000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903201;BARREIRAS;6482960;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903235;BARRO ALTO;60000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903276;BARROCAS;4000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903409;BELMONTE;202500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903508;BELO CAMPO;242000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903607;BIRITINGA;60000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903706;BOA NOVA;25000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903805;BOA VISTA DO TUPIM;171500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2903904;BOM JESUS DA LAPA;887500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904001;BONINAL;65000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904050;BONITO;72500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904100;BOQUIRA;91000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904209;BOTUPORA;76000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904308;BREJOES;278000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904407;BREJOLANDIA;17500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904506;BROTAS DE MACAUBAS;32000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904605;BRUMADO;971700;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904704;BUERAREMA;561000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904753;BURITIRAMA;44000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904803;CAATIBA;2000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904852;CABACEIRAS DO PARAGUACU;35500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2904902;CACHOEIRA;539000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905008;CACULE;222000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905107;CAEM;59000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905156;CAETANOS;15000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905206;CAETITE;661500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905305;CAFARNAUM;106300;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905503;CALDEIRAO GRANDE;149000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905602;CAMACAN;832000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905701;CAMACARI;17384000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905800;CAMAMU;772000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2905909;CAMPO ALEGRE DE LOURDES;74500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906006;CAMPO FORMOSO;525000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906204;CANARANA;173500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906303;CANAVIEIRAS;346300;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906501;CANDEIAS;10533497;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906600;CANDIBA;55000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906709;CANDIDO SALES;240000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906808;CANSANCAO;623000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906824;CANUDOS;319500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906857;CAPELA DO ALTO ALEGRE;29000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906873;CAPIM GROSSO;892500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906899;CARAIBAS;25000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2906907;CARAVELAS;660000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907004;CARDEAL DA SILVA;176000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907103;CARINHANHA;10000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907202;CASA NOVA;531700;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907301;CASTRO ALVES;248000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907400;CATOLANDIA;139000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907509;CATU;2613361;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907558;CATURAMA;30000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907608;CENTRAL;123500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907707;CHORROCHO;48000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907806;CICERO DANTAS;329264;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2907905;CIPO;270500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908002;COARACI;348000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908101;COCOS;133000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908200;CONCEICAO DA FEIRA;239000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908309;CONCEICAO DO ALMEIDA;1410000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908408;CONCEICAO DO COITE;1308000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908507;CONCEICAO DO JACUIPE;2606500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908606;CONDE;316000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908705;CONDEUBA;259000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2908903;CORACAO DE MARIA;408000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909000;CORDEIROS;82900;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909109;CORIBE;45000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909208;CORONEL JOAO SA;115000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909307;CORRENTINA;1422200;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909406;COTEGIPE;27500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909604;CRISOPOLIS;78500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909703;CRISTOPOLIS;164300;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909802;CRUZ DAS ALMAS;941500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2909901;CURACA;100000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910008;DARIO MEIRA;45000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910057;DIAS D'AVILA;3001500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910107;DOM BASILIO;105000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910206;DOM MACEDO COSTA;12000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910305;ELISIO MEDRADO;46000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910404;ENCRUZILHADA;515000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910503;ENTRE RIOS;1738000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2900504;ERICO CARDOSO;23000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910602;ESPLANADA;722500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910701;EUCLIDES DA CUNHA;1034120;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910727;EUNAPOLIS;4501500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910750;FATIMA;91150;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910776;FEIRA DA MATA;36000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910800;FEIRA DE SANTANA;27725900;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2910859;FILADELFIA;374000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911006;FLORESTA AZUL;45600;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911105;FORMOSA DO RIO PRETO;288879;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911204;GANDU;1234800;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911253;GAVIAO;98000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911402;GLORIA;85000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911600;GOVERNADOR MANGABEIRA;1169000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911659;GUAJERU;20000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911709;GUANAMBI;1935500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911808;GUARATINGA;272000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911857;HELIOPOLIS;53500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2911907;IACU;143500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912004;IBIASSUCE;116700;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912103;IBICARAI;433500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912202;IBICOARA;319500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912301;IBICUI;102000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912400;IBIPEBA;77500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912509;IBIPITANGA;55000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912608;IBIQUERA;22500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912707;IBIRAPITANGA;386600;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912806;IBIRAPUA;262000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2912905;IBIRATAIA;81000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913002;IBITIARA;126000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913101;IBITITA;24000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913200;IBOTIRAMA;1105000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913309;ICHU;17000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913408;IGAPORA;422000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913457;IGRAPIUNA;258000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913507;IGUAI;215000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913606;ILHEUS;6932300;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913705;INHAMBUPE;609000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913804;IPECAETA;36000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2913903;IPIAU;1158700;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914000;IPIRA;1532000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914109;IPUPIARA;35000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914208;IRAJUBA;96000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914307;IRAMAIA;18000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914406;IRAQUARA;72500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914505;IRARA;721500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914604;IRECE;2318000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914653;ITABELA;558000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914703;ITABERABA;1708000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914802;ITABUNA;12280278;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2914901;ITACARE;367000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915007;ITAETE;94500;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915106;ITAGI;145200;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915205;ITAGIBA;134000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915304;ITAGIMIRIM;666000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915353;ITAGUACU DA BAHIA;27000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915403;ITAJU DO COLONIA;35000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915502;ITAJUIPE;170000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915601;ITAMARAJU;2085000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915700;ITAMARI;50000;ETANOL
2010;REGIÃO NORDESTE;29;ETANOL;2915809;ITAMBE;664000;ETANOL
