ano;id_municipio;vab_agropecuaria;vab_industria;vab_servicos;vab_adm_publica;vab_total;pib;pib_per_capita;atividade_1;atividade_2;atividade_3
2010;5219803;19511.232;38590.033;20153.231;25244.193;103498.689;106581.374;9485.7;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2010;5219902;8464.413;8835.729;20848.51;15386.6;53535.251;58661.128;9589.85;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2010;5220009;51058.829;10144.606;29519.51;24214.305;114937.249;120420.113;11743.72;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2010;5220058;10399.033;1668.458;5200.757;6413.327;23681.576;24748.413;14626.72;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2010;5220108;23671.684;147341.997;202585.121;69040.903;442639.706;482364.232;16052.05;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5220157;17910.99;2910.208;9878.387;12320.512;43020.097;46929.248;10164.45;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2010;5220207;81077.937;15853.564;101684.905;55566.138;254182.544;271568.844;12181.25;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5220264;36725.449;4433.571;14127.538;10544.871;65831.429;68979.679;18340.78;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5220280;5446.525;972.116;4403.234;6797.436;17619.311;18416.527;9249.89;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2010;5220405;13399.083;1081968.022;127128.022;48463.984;1270959.112;1314512.806;76935.08;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS
2010;5220454;6597.775;169892.106;496457.419;229093.47;902040.77;1009536.863;11961.48;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5220504;103546.267;37419.063;38980.445;19719.189;199664.965;207369.272;27734.29;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2010;5220603;113299.774;20625.847;97547.684;45912.819;277386.124;297998.925;15605.31;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5220686;3764.737;2492.918;19380.623;15104.827;40743.105;44482.183;6830.8;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2010;5220702;8533.362;766.776;3065.877;7305.809;19671.825;20223.741;7169.0;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2010;5221007;9908.19;4481.557;9014.714;9064.554;32469.014;34192.852;9659.0;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2010;5221080;1999.052;809.972;3834.099;8428.303;15071.425;15638.249;5185.1;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2010;5221197;3786.482;13032.331;43890.19;15740.151;76449.153;85457.515;13023.09;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5221304;4112.879;2138.476;10305.289;10021.406;26578.051;27970.196;9929.07;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2010;5221403;32499.238;332608.475;367050.577;207197.939;939356.229;1028754.359;9843.97;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5221452;7138.951;1199.516;5977.704;10209.899;24526.07;25685.469;7477.57;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2010;5221502;23566.079;4450.758;14820.247;13524.021;56361.105;59692.325;12335.67;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2010;5221551;44169.149;147547.882;33400.243;14865.966;239983.239;264729.754;60179.53;INDÚSTRIAS DE TRANSFORMAÇÃO;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2010;5221577;13264.888;997.844;5220.253;9196.175;28679.161;29741.289;10133.32;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2010;5221601;41089.73;43511.551;227530.279;84303.3;396434.86;447957.523;12123.67;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5221700;27435.054;6578.214;37449.443;29238.457;100701.167;106392.973;7697.92;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2010;5221809;30534.487;2043.729;7810.385;8572.353;48960.954;51104.704;16711.81;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2010;5221858;452.985;110419.068;619113.403;277873.253;1007858.709;1117499.329;8405.6;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2010;5221908;11218.476;1629.283;8467.775;9852.652;31168.186;33174.643;9061.63;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2010;5222005;50755.995;19523.271;64664.198;30185.165;165128.629;178699.423;14240.13;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5222054;45656.766;14964.825;44765.159;18271.811;123658.56;133899.367;18165.7;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5222203;19580.032;11306.155;21440.39;14845.247;67171.825;71675.769;15115.09;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2010;5222302;52417.771;7150.513;15553.965;13415.816;88538.064;92062.861;17893.66;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2010;5300108;327804.575;9184148.921;58259560.974;53848708.424;121620222.895;144174101.595;56252.9;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2011;1100015;73327.79;17942.084;65486.041;102538.855;259294.77;280509.583;11577.91;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100023;80516.557;379798.122;609953.901;375488.3;1445756.88;1651885.023;18039.59;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2011;1100031;27263.596;3360.619;14688.516;27222.813;72535.543;77217.187;12412.34;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100049;97759.055;165785.452;511515.023;324655.592;1099715.122;1259024.293;15945.29;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2011;1100056;31581.551;19580.486;102982.092;67958.282;222102.411;260142.097;15357.58;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;DEMAIS SERVIÇOS
2011;1100064;38312.208;19152.387;58366.988;72722.221;188553.805;206425.239;11256.69;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1100072;61299.564;20202.843;19295.095;37573.961;138371.464;145412.051;16800.93;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2011;1100080;24419.951;7989.052;25679.82;55089.77;113178.593;120017.962;8558.65;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100098;59456.287;35153.317;104109.391;113916.189;312635.183;347581.092;12000.87;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1100106;22043.619;32465.049;343745.713;173224.187;571478.568;715386.129;17059.81;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2011;1100114;101934.964;123997.461;317642.124;209971.745;753546.293;861622.742;16607.03;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2011;1100122;77312.124;322428.393;892847.265;450619.788;1743207.57;2056220.403;17520.18;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2011;1100130;58132.734;30805.339;66410.056;124913.866;280261.995;301792.386;9496.3;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1100148;39351.116;14772.143;42096.405;79219.297;175438.961;188992.158;9505.21;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1100155;75151.035;56015.177;173332.288;152601.127;457099.628;507789.654;13468.51;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1100189;41131.099;95295.109;229165.384;134513.879;500105.471;602732.177;17737.33;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2011;1100205;215932.556;3755101.275;3845484.107;1836512.437;9653030.375;11139254.989;25564.46;CONSTRUÇÃO;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2011;1100254;52121.613;20591.792;67451.37;88510.742;228675.517;250510.056;11382.16;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100262;22076.385;2764.775;4750.204;16390.049;45981.414;48229.775;14414.16;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2011;1100288;48619.056;127908.409;282775.793;205695.656;664998.913;756304.95;14858.94;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2011;1100296;35041.776;14697.199;17311.8;36402.231;103453.006;109366.229;12602.7;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100304;50653.407;187029.993;675959.172;333238.293;1246880.866;1491477.332;19136.96;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2011;1100320;70492.697;54661.915;70457.091;89767.811;285379.513;311270.989;14226.93;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1100338;73242.804;23124.524;43072.725;93808.09;233248.144;249369.46;10775.16;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100346;46581.054;10406.168;38172.355;67025.573;162185.149;174574.308;10500.71;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100379;44902.276;7597.673;21907.555;53321.887;127729.391;135691.248;10580.21;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2011;1100403;48375.998;8935.825;35794.845;71508.913;164615.581;176663.981;10127.49;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100452;85266.829;32837.416;98016.232;130261.611;346382.088;380851.646;11576.39;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100502;30072.339;6198.511;18543.66;40474.526;95289.037;100845.886;10000.58;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100601;41212.013;2469.625;9852.963;26628.129;80162.73;84262.305;14618.72;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2011;1100700;49186.519;24834.087;18043.724;51898.6;143962.931;150582.287;11802.97;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;INDÚSTRIAS EXTRATIVAS
2011;1100809;33721.942;70509.288;49806.333;82705.983;236743.546;253982.363;12516.38;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;DEMAIS SERVIÇOS
2011;1100908;18992.388;1324.332;4662.743;17211.386;42190.849;44579.214;12639.41;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1100924;51735.392;28590.73;44150.087;42304.502;166780.711;179981.082;21136.94;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1100940;26590.873;63250.969;44627.441;68298.185;202767.468;218790.082;13203.99;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS
2011;1101005;47239.149;3116.176;12051.819;44770.136;107177.28;112253.058;10928.06;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101104;24151.675;25663.159;22509.322;37659.109;109983.266;117104.197;13460.25;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;INDÚSTRIAS EXTRATIVAS
2011;1101203;27984.243;4941.5;27400.336;44985.575;105311.655;116880.642;11373.03;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101302;26180.165;10121.141;28083.915;47859.629;112244.85;119478.068;10141.59;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2011;1101401;43487.251;34599.172;29594.646;59056.373;166737.442;176274.175;12410.18;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101435;31179.309;2332.603;7774.524;31190.708;72477.145;76049.731;10225.86;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101450;22337.877;2591.824;6555.532;21830.08;53315.313;56026.599;11429.33;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101468;29536.826;2810.767;5752.303;12687.174;50787.069;53249.519;23162.04;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2011;1101476;13374.773;1763.747;4592.842;16825.214;36556.577;38302.139;11057.2;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101484;21166.366;2424.044;8974.2;25926.755;58491.365;61616.164;10374.84;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2011;1101492;60558.309;11528.979;41651.587;69484.652;183223.528;200905.903;12294.59;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101500;37179.084;11658.738;26424.61;48437.965;123700.398;134332.858;11556.51;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101559;20256.355;3806.58;7680.383;21702.528;53445.846;56622.725;11718.28;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101609;46395.195;2759.895;9305.393;41427.423;99887.906;104327.627;9831.1;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2011;1101708;38612.292;6382.839;23911.766;52803.373;121710.27;129844.699;10121.98;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101757;29397.749;3761.667;12639.128;39455.905;85254.448;89772.235;9438.78;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1101807;37980.992;2778.654;12021.619;34905.4;87686.665;92335.682;11422.03;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2011;1200013;51661.991;9642.123;21986.739;54100.168;137391.02;142760.793;11171.52;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2011;1200054;10451.197;1165.213;6611.25;27214.768;45442.428;46580.849;7522.75;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
