ano;id_municipio;vab_agropecuaria;vab_industria;vab_servicos;vab_adm_publica;vab_total;pib;pib_per_capita;atividade_1;atividade_2;atividade_3
2019;3541802;114132.063;305214.495;189033.908;23462.001;631842.467;718301.034;210892.85;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2019;3556701;12735.7;2830924.181;4210125.061;471651.0;7525435.942;9665021.776;122764.73;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2019;4101804;155389.668;8293703.452;5995502.52;920193.317;15364788.957;18704368.93;130033.22;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2019;4117305;201148.577;1943664.946;491188.402;114964.978;2750966.903;2900781.137;131014.01;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;CONSTRUÇÃO
2019;4126272;33600.518;760127.76;37680.323;47918.729;879327.33;888574.568;161559.01;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2019;4201307;66458.533;1777006.592;1062312.793;215121.615;3120899.534;4856884.837;127380.34;INDÚSTRIAS DE TRANSFORMAÇÃO;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2019;4208203;67205.655;2581147.723;12797451.886;1513963.153;16959768.417;28209752.171;128497.16;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2019;4213104;27124.978;567503.691;101755.6;34631.246;731015.515;744222.844;193104.01;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL
2019;4300901;65546.948;814778.084;62286.036;48769.521;991380.589;1004595.717;161122.01;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2019;4312617;278546.614;99447.838;106017.187;26911.382;510923.021;547244.883;173069.22;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
