ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1999;REGIÃO SUL;PR;ETANOL;4108205;FORMOSA DO OESTE              ;201660
1999;REGIÃO SUL;PR;ETANOL;4109503;GUARAQUECABA                  ;69000
1999;REGIÃO SUL;PR;ETANOL;4110803;IRETAMA                       ;325000
1999;REGIÃO SUL;PR;ETANOL;4113900;MALLET                        ;160500
1999;REGIÃO SUL;PR;ETANOL;4115708;MATINHOS                      ;1339500
1999;REGIÃO SUL;PR;ETANOL;4116704;NOVA AURORA                   ;398050
1999;REGIÃO SUL;PR;ETANOL;4117700;PALMEIRA                      ;1272710
1999;REGIÃO SUL;PR;ETANOL;4118456;PATO BRAGADO                  ;119050
1999;REGIÃO SUL;PR;ETANOL;4119100;PIEN                          ;685500
1999;REGIÃO SUL;PR;ETANOL;4119304;PINHAO                        ;501000
1999;REGIÃO SUL;PR;ETANOL;4119401;PIRAI DO SUL                  ;511570
1999;REGIÃO SUL;PR;ETANOL;4120108;PORTO AMAZONAS                ;171000
1999;REGIÃO SUL;PR;ETANOL;4121503;REBOUCAS                      ;232500
1999;REGIÃO SUL;PR;ETANOL;4121600;RENASCENCA                    ;181060
1999;REGIÃO SUL;PR;ETANOL;4122003;RIO AZUL                      ;163000
1999;REGIÃO SUL;PR;ETANOL;4123859;SANTA MARIA DO OESTE          ;67000
1999;REGIÃO SUL;PR;ETANOL;4126203;SAPOPEMA                      ;65000
1999;REGIÃO SUL;PR;ETANOL;4127102;TELEMACO BORBA                ;2341725
1999;REGIÃO SUL;PR;ETANOL;4127919;TUPASSI                       ;432300
1999;REGIÃO SUL;PR;ETANOL;4127927;TURVO                         ;328000
1999;REGIÃO SUL;SC;ETANOL;4200101;ABELARDO LUZ                  ;474280
1999;REGIÃO SUL;SC;ETANOL;4200500;AGUAS DE CHAPECO              ;99200
1999;REGIÃO SUL;SC;ETANOL;4203500;CAMPO ERE                     ;121410
1999;REGIÃO SUL;SC;ETANOL;4203909;CAPINZAL                      ;384000
1999;REGIÃO SUL;SC;ETANOL;4204204;CHAPECO                       ;5473000
1999;REGIÃO SUL;SC;ETANOL;4204301;CONCORDIA                     ;2100400
1999;REGIÃO SUL;SC;ETANOL;4207653;IPORA DO OESTE                ;83600
1999;REGIÃO SUL;SC;ETANOL;4209907;LONTRAS                       ;300000
1999;REGIÃO SUL;SC;ETANOL;4212100;PALMITOS                      ;347550
1999;REGIÃO SUL;SC;ETANOL;4214200;QUILOMBO                      ;269850
1999;REGIÃO SUL;SC;ETANOL;4214609;RIO DO OESTE                  ;252000
1999;REGIÃO SUL;SC;ETANOL;4215400;SALTO VELOSO                  ;57500
1999;REGIÃO SUL;SC;ETANOL;4215672;SANTA TEREZINHA               ;69500
1999;REGIÃO SUL;SC;ETANOL;4216709;SAO JOSE DO CEDRO             ;284300
1999;REGIÃO SUL;SC;ETANOL;4218213;TIMBO GRANDE                  ;40000
1999;REGIÃO SUL;SC;ETANOL;4219503;XANXERE                       ;1249000
1999;REGIÃO SUL;RS;ETANOL;4300505;ALPESTRE                      ;96800
1999;REGIÃO SUL;RS;ETANOL;4316908;SANTA MARIA                   ;6439843
1999;REGIÃO SUL;RS;ETANOL;4321901;TRES PASSOS                   ;544000
1999;REGIÃO SUL;RS;ETANOL;4305108;CAXIAS DO SUL                 ;15056552
1999;REGIÃO SUL;SC;ETANOL;4200802;ANCHIETA                      ;85000
1999;REGIÃO SUL;SC;ETANOL;4201400;ARARANGUA                     ;1049500
1999;REGIÃO SUL;SC;ETANOL;4202538;BOM JESUS                     ;94600
1999;REGIÃO SUL;SC;ETANOL;4206401;GUARACIABA                    ;107200
1999;REGIÃO SUL;SC;ETANOL;4206703;HERVAL D'OESTE                ;610000
1999;REGIÃO SUL;SC;ETANOL;4207807;IRANI                         ;153000
1999;REGIÃO SUL;SC;ETANOL;4208005;ITA                           ;80000
1999;REGIÃO SUL;SC;ETANOL;4208706;JACINTO MACHADO               ;88000
1999;REGIÃO SUL;SC;ETANOL;4209001;JOACABA                       ;1461938
1999;REGIÃO SUL;SC;ETANOL;4209206;LACERDOPOLIS                  ;105300
1999;REGIÃO SUL;SC;ETANOL;4210506;MARAVILHA                     ;442700
1999;REGIÃO SUL;SC;ETANOL;4210808;MELEIRO                       ;206550
1999;REGIÃO SUL;SC;ETANOL;4211006;MONDAI                        ;72000
1999;REGIÃO SUL;SC;ETANOL;4211405;NOVA ERECHIM                  ;139550
1999;REGIÃO SUL;SC;ETANOL;4212258;PASSO DE TORRES               ;45000
1999;REGIÃO SUL;SC;ETANOL;4212606;PERITIBA                      ;117000
1999;REGIÃO SUL;SC;ETANOL;4212908;PINHALZINHO                   ;223000
1999;REGIÃO SUL;SC;ETANOL;4213807;PRAIA GRANDE                  ;105000
1999;REGIÃO SUL;SC;ETANOL;4215206;ROMELANDIA                    ;53150
1999;REGIÃO SUL;SC;ETANOL;4216008;SAO CARLOS                    ;199900
1999;REGIÃO SUL;SC;ETANOL;4217209;SAO MIGUEL DO OESTE           ;1028480
1999;REGIÃO SUL;SC;ETANOL;4217306;SAUDADES                      ;75000
1999;REGIÃO SUL;SC;ETANOL;4217500;SEARA                         ;417750
1999;REGIÃO SUL;SC;ETANOL;4217519;SERRA ALTA                    ;44000
1999;REGIÃO SUL;SC;ETANOL;4217705;SOMBRIO                       ;231000
1999;REGIÃO SUL;SC;ETANOL;4218809;TURVO                         ;254650
1999;REGIÃO SUL;SC;ETANOL;4219708;XAXIM                         ;359588
1999;REGIÃO SUL;RS;ETANOL;4300033;AGUA SANTA                    ;52350
1999;REGIÃO SUL;RS;ETANOL;4300106;AGUDO                         ;301000
1999;REGIÃO SUL;RS;ETANOL;4300203;AJURICABA                     ;249000
1999;REGIÃO SUL;RS;ETANOL;4300408;ALEGRETE                      ;1227000
1999;REGIÃO SUL;RS;ETANOL;4300602;ALVORADA                      ;1941300
1999;REGIÃO SUL;RS;ETANOL;4300653;AMARAL FERRADOR               ;37000
1999;REGIÃO SUL;RS;ETANOL;4300700;ANTA GORDA                    ;70000
1999;REGIÃO SUL;RS;ETANOL;4300807;ANTONIO PRADO                 ;233000
1999;REGIÃO SUL;RS;ETANOL;4300858;ARAMBARE                      ;158000
1999;REGIÃO SUL;RS;ETANOL;4301005;ARROIO DO MEIO                ;248000
1999;REGIÃO SUL;RS;ETANOL;4301102;ARROIO DOS RATOS              ;197000
1999;REGIÃO SUL;RS;ETANOL;4301200;ARROIO DO TIGRE               ;107000
1999;REGIÃO SUL;RS;ETANOL;4301307;ARROIO GRANDE                 ;261400
1999;REGIÃO SUL;RS;ETANOL;4301358;ARROIO DO SAL                 ;238000
1999;REGIÃO SUL;RS;ETANOL;4301404;ARVOREZINHA                   ;225000
1999;REGIÃO SUL;RS;ETANOL;4301501;AUGUSTO PESTANA               ;87000
1999;REGIÃO SUL;RS;ETANOL;4301552;AUREA                         ;82100
1999;REGIÃO SUL;RS;ETANOL;4301609;BAGE                          ;2016700
1999;REGIÃO SUL;RS;ETANOL;4301757;BARAO DO TRIUNFO              ;24000
1999;REGIÃO SUL;RS;ETANOL;4301803;BARRACAO                      ;68000
1999;REGIÃO SUL;RS;ETANOL;4301900;BARRA DO RIBEIRO              ;263000
1999;REGIÃO SUL;RS;ETANOL;4302109;BENTO GONCALVES               ;3076835
1999;REGIÃO SUL;RS;ETANOL;4302206;BOA VISTA DO BURICA           ;100000
1999;REGIÃO SUL;RS;ETANOL;4302303;BOM JESUS                     ;140000
1999;REGIÃO SUL;RS;ETANOL;4302400;BOM RETIRO DO SUL             ;169000
1999;REGIÃO SUL;RS;ETANOL;4302656;BROCHIER                      ;52600
1999;REGIÃO SUL;RS;ETANOL;4302702;BUTIA                         ;241000
1999;REGIÃO SUL;RS;ETANOL;4302800;CACAPAVA DO SUL               ;611000
1999;REGIÃO SUL;RS;ETANOL;4302907;CACEQUI                       ;183000
1999;REGIÃO SUL;RS;ETANOL;4303008;CACHOEIRA DO SUL              ;2061500
1999;REGIÃO SUL;RS;ETANOL;4303105;CACHOEIRINHA                  ;3511600
1999;REGIÃO SUL;RS;ETANOL;4303202;CACIQUE DOBLE                 ;34000
1999;REGIÃO SUL;RS;ETANOL;4303407;CAICARA                       ;55000
1999;REGIÃO SUL;RS;ETANOL;4303504;CAMAQUA                       ;537840
1999;REGIÃO SUL;RS;ETANOL;4303601;CAMBARA DO SUL                ;62000
1999;REGIÃO SUL;RS;ETANOL;4303806;CAMPINAS DO SUL               ;189500
1999;REGIÃO SUL;RS;ETANOL;4303903;CAMPO BOM                     ;1182000
1999;REGIÃO SUL;RS;ETANOL;4303954;CAMPOS BORGES                 ;65000
1999;REGIÃO SUL;RS;ETANOL;4304209;CANDELARIA                    ;493000
1999;REGIÃO SUL;RS;ETANOL;4304306;CANDIDO GODOI                 ;120500
1999;REGIÃO SUL;RS;ETANOL;4304403;CANELA                        ;389000
1999;REGIÃO SUL;RS;ETANOL;4304500;CANGUCU                       ;402050
1999;REGIÃO SUL;RS;ETANOL;4304608;CANOAS                        ;7627242
1999;REGIÃO SUL;RS;ETANOL;4304659;CAPELA DE SANTANA             ;78000
1999;REGIÃO SUL;RS;ETANOL;4304705;CARAZINHO                     ;2310850
1999;REGIÃO SUL;RS;ETANOL;4304802;CARLOS BARBOSA                ;695000
1999;REGIÃO SUL;RS;ETANOL;4304900;CASCA                         ;343600
1999;REGIÃO SUL;RS;ETANOL;4305000;CATUIPE                       ;189000
1999;REGIÃO SUL;RS;ETANOL;4305175;CERRO GRANDE DO SUL           ;71000
1999;REGIÃO SUL;RS;ETANOL;4305302;CHAPADA                       ;430000
1999;REGIÃO SUL;RS;ETANOL;4305370;CHARRUA                       ;17000
1999;REGIÃO SUL;RS;ETANOL;4305400;CHIAPETA                      ;118000
1999;REGIÃO SUL;RS;ETANOL;4305442;CHUVISCA                      ;20000
1999;REGIÃO SUL;RS;ETANOL;4305450;CIDREIRA                      ;454000
1999;REGIÃO SUL;RS;ETANOL;4305604;COLORADO                      ;110000
1999;REGIÃO SUL;RS;ETANOL;4305701;CONDOR                        ;115000
1999;REGIÃO SUL;RS;ETANOL;4305906;CORONEL BICACO                ;89000
1999;REGIÃO SUL;RS;ETANOL;4306058;CRISTAL                       ;105000
1999;REGIÃO SUL;RS;ETANOL;4306104;CRUZ ALTA                     ;1570437
1999;REGIÃO SUL;RS;ETANOL;4306112;FORTALEZA DOS VALOS           ;93600
1999;REGIÃO SUL;RS;ETANOL;4306201;CRUZEIRO DO SUL               ;118000
1999;REGIÃO SUL;RS;ETANOL;4306325;DERRUBADAS                    ;28000
1999;REGIÃO SUL;RS;ETANOL;4306406;DOIS IRMAOS                   ;369000
1999;REGIÃO SUL;RS;ETANOL;4306422;DOIS IRMAOS DAS MISSOES       ;27000
1999;REGIÃO SUL;RS;ETANOL;4306503;DOM FELICIANO                 ;53000
1999;REGIÃO SUL;RS;ETANOL;4306600;DOM PEDRITO                   ;526000
1999;REGIÃO SUL;RS;ETANOL;4306767;ELDORADO DO SUL               ;427000
1999;REGIÃO SUL;RS;ETANOL;4306805;ENCANTADO                     ;533100
1999;REGIÃO SUL;RS;ETANOL;4306902;ENCRUZILHADA DO SUL           ;268000
1999;REGIÃO SUL;RS;ETANOL;4306953;ENTRE-IJUIS                   ;302600
1999;REGIÃO SUL;RS;ETANOL;4306961;ENTRE RIOS DO SUL             ;49250
1999;REGIÃO SUL;RS;ETANOL;4307003;ERECHIM                       ;3417975
1999;REGIÃO SUL;RS;ETANOL;4307208;ERVAL GRANDE                  ;38350
1999;REGIÃO SUL;RS;ETANOL;4307305;ERVAL SECO                    ;70000
1999;REGIÃO SUL;RS;ETANOL;4307402;ESMERALDA                     ;131000
1999;REGIÃO SUL;RS;ETANOL;4307453;EUGENIO DE CASTRO             ;42000
1999;REGIÃO SUL;RS;ETANOL;4307500;ESPUMOSO                      ;517000
1999;REGIÃO SUL;RS;ETANOL;4307518;SALTO DO JACUI                ;251000
1999;REGIÃO SUL;RS;ETANOL;4307607;ESTANCIA VELHA                ;551000
1999;REGIÃO SUL;RS;ETANOL;4307704;ESTEIO                        ;1952912
1999;REGIÃO SUL;RS;ETANOL;4307801;ESTRELA                       ;980500
1999;REGIÃO SUL;RS;ETANOL;4307810;TEUTONIA                      ;676000
1999;REGIÃO SUL;RS;ETANOL;4307909;FARROUPILHA                   ;2046700
1999;REGIÃO SUL;RS;ETANOL;4308000;FAXINAL DO SOTURNO            ;226000
1999;REGIÃO SUL;RS;ETANOL;4308050;FAXINALZINHO                  ;22250
1999;REGIÃO SUL;RS;ETANOL;4308107;FELIZ                         ;413000
1999;REGIÃO SUL;RS;ETANOL;4308204;FLORES DA CUNHA               ;752250
1999;REGIÃO SUL;RS;ETANOL;4308301;FONTOURA XAVIER               ;150000
1999;REGIÃO SUL;RS;ETANOL;4308409;FORMIGUEIRO                   ;219000
1999;REGIÃO SUL;RS;ETANOL;4308506;FREDERICO WESTPHALEN          ;641094
1999;REGIÃO SUL;RS;ETANOL;4308603;GARIBALDI                     ;776000
1999;REGIÃO SUL;RS;ETANOL;4308700;GAURAMA                       ;162400
1999;REGIÃO SUL;RS;ETANOL;4308905;GETULIO VARGAS                ;489500
1999;REGIÃO SUL;RS;ETANOL;4309006;GIRUA                         ;334050
1999;REGIÃO SUL;RS;ETANOL;4309103;GRAMADO                       ;762000
1999;REGIÃO SUL;RS;ETANOL;4309200;GRAVATAI                      ;3680200
1999;REGIÃO SUL;RS;ETANOL;4309308;GUAIBA                        ;1510140
1999;REGIÃO SUL;RS;ETANOL;4309405;GUAPORE                       ;558400
1999;REGIÃO SUL;RS;ETANOL;4309502;GUARANI DAS MISSOES           ;91000
1999;REGIÃO SUL;RS;ETANOL;4309600;HORIZONTINA                   ;482000
1999;REGIÃO SUL;RS;ETANOL;4309707;HUMAITA                       ;85000
1999;REGIÃO SUL;RS;ETANOL;4309758;IBARAMA                       ;24000
1999;REGIÃO SUL;RS;ETANOL;4309804;IBIACA                        ;198700
1999;REGIÃO SUL;RS;ETANOL;4310004;IBIRUBA                       ;912300
1999;REGIÃO SUL;RS;ETANOL;4310209;IJUI                          ;2282680
1999;REGIÃO SUL;RS;ETANOL;4310306;ILOPOLIS                      ;95000
1999;REGIÃO SUL;RS;ETANOL;4310357;IMBE                          ;368000
1999;REGIÃO SUL;RS;ETANOL;4310470;IPIRANGA DO SUL               ;36150
1999;REGIÃO SUL;RS;ETANOL;4310500;IRAI                          ;82350
1999;REGIÃO SUL;RS;ETANOL;4310578;ITAPUCA                       ;30000
1999;REGIÃO SUL;RS;ETANOL;4310608;ITAQUI                        ;375000
1999;REGIÃO SUL;RS;ETANOL;4310802;IVOTI                         ;505000
1999;REGIÃO SUL;RS;ETANOL;4310853;IVORA                         ;10000
1999;REGIÃO SUL;RS;ETANOL;4310900;JACUTINGA                     ;125500
1999;REGIÃO SUL;RS;ETANOL;4311000;JAGUARAO                      ;507500
1999;REGIÃO SUL;RS;ETANOL;4311108;JAGUARI                       ;144000
1999;REGIÃO SUL;RS;ETANOL;4311205;JULIO DE CASTILHOS            ;429000
1999;REGIÃO SUL;RS;ETANOL;4311256;LAGOAO                        ;30000
1999;REGIÃO SUL;RS;ETANOL;4311302;LAGOA VERMELHA                ;676050
1999;REGIÃO SUL;RS;ETANOL;4311400;LAJEADO                       ;1840200
1999;REGIÃO SUL;RS;ETANOL;4311507;LAVRAS DO SUL                 ;78000
1999;REGIÃO SUL;RS;ETANOL;4311701;MACHADINHO                    ;95000
1999;REGIÃO SUL;RS;ETANOL;4311710;MACAMBARA                     ;25000
1999;REGIÃO SUL;RS;ETANOL;4311779;MAQUINE                       ;91000
1999;REGIÃO SUL;RS;ETANOL;4311809;MARAU                         ;765000
1999;REGIÃO SUL;RS;ETANOL;4311906;MARCELINO RAMOS               ;76000
1999;REGIÃO SUL;RS;ETANOL;4311981;MARIANA PIMENTEL              ;26000
1999;REGIÃO SUL;RS;ETANOL;4312104;MATA                          ;78000
1999;REGIÃO SUL;RS;ETANOL;4312139;MATO CASTELHANO               ;94000
1999;REGIÃO SUL;RS;ETANOL;4312155;MATO LEITAO                   ;42000
1999;REGIÃO SUL;RS;ETANOL;4312201;MAXIMILIANO DE ALMEIDA        ;68230
1999;REGIÃO SUL;RS;ETANOL;4312309;MIRAGUAI                      ;36000
1999;REGIÃO SUL;RS;ETANOL;4312384;MONTE BELO DO SUL             ;67000
1999;REGIÃO SUL;RS;ETANOL;4312406;MONTENEGRO                    ;1544114
1999;REGIÃO SUL;RS;ETANOL;4312457;MORRO REDONDO                 ;44000
1999;REGIÃO SUL;RS;ETANOL;4312473;MORRO REUTER                  ;53000
1999;REGIÃO SUL;RS;ETANOL;4312503;MOSTARDAS                     ;137000
1999;REGIÃO SUL;RS;ETANOL;4312600;MUCUM                         ;127200
1999;REGIÃO SUL;RS;ETANOL;4312651;NAO-ME-TOQUE                  ;505000
1999;REGIÃO SUL;RS;ETANOL;4312708;NONOAI                        ;184800
1999;REGIÃO SUL;RS;ETANOL;4312805;NOVA ARACA                    ;105200
1999;REGIÃO SUL;RS;ETANOL;4312902;NOVA BASSANO                  ;195000
1999;REGIÃO SUL;RS;ETANOL;4313003;NOVA BRESCIA                  ;34000
1999;REGIÃO SUL;RS;ETANOL;4313100;NOVA PALMA                    ;54000
1999;REGIÃO SUL;RS;ETANOL;4313208;NOVA PETROPOLIS               ;520000
1999;REGIÃO SUL;RS;ETANOL;4313305;NOVA PRATA                    ;614000
1999;REGIÃO SUL;RS;ETANOL;4313402;NOVO HAMBURGO                 ;9374687
1999;REGIÃO SUL;RS;ETANOL;4313500;OSORIO                        ;1321800
1999;REGIÃO SUL;RS;ETANOL;4313518;CAPAO DA CANOA                ;1015000
1999;REGIÃO SUL;RS;ETANOL;4313526;PALMARES DO SUL               ;431450
1999;REGIÃO SUL;RS;ETANOL;4313704;PALMEIRA DAS MISSOES          ;663500
1999;REGIÃO SUL;RS;ETANOL;4313909;PANAMBI                       ;1176230
1999;REGIÃO SUL;RS;ETANOL;4313950;PANTANO GRANDE                ;219251
1999;REGIÃO SUL;RS;ETANOL;4314000;PARAI                         ;149000
1999;REGIÃO SUL;RS;ETANOL;4314034;PARECI NOVO                   ;36000
1999;REGIÃO SUL;RS;ETANOL;4314077;PASSO DO SOBRADO              ;53000
1999;REGIÃO SUL;RS;ETANOL;4314107;PASSO FUNDO                   ;5621316
1999;REGIÃO SUL;RS;ETANOL;4314158;PAVERAMA                      ;119000
1999;REGIÃO SUL;RS;ETANOL;4314204;PEDRO OSORIO                  ;159850
1999;REGIÃO SUL;RS;ETANOL;4314301;PEJUCARA                      ;141000
1999;REGIÃO SUL;RS;ETANOL;4314409;PELOTAS                       ;5069987
1999;REGIÃO SUL;RS;ETANOL;4314476;PINHAL GRANDE                 ;30000
1999;REGIÃO SUL;RS;ETANOL;4314506;PINHEIRO MACHADO              ;220000
1999;REGIÃO SUL;RS;ETANOL;4314603;PIRATINI                      ;170050
1999;REGIÃO SUL;RS;ETANOL;4314700;PLANALTO                      ;147200
1999;REGIÃO SUL;RS;ETANOL;4314808;PORTAO                        ;530200
1999;REGIÃO SUL;RS;ETANOL;4314905;PORTO ALEGRE                  ;40114551
1999;REGIÃO SUL;RS;ETANOL;4315006;PORTO LUCENA                  ;28000
1999;REGIÃO SUL;RS;ETANOL;4315162;PROGRESSO                     ;63000
1999;REGIÃO SUL;RS;ETANOL;4315200;PUTINGA                       ;54000
1999;REGIÃO SUL;RS;ETANOL;4315308;QUARAI                        ;243000
1999;REGIÃO SUL;RS;ETANOL;4315405;REDENTORA                     ;8100
1999;REGIÃO SUL;RS;ETANOL;4315456;RELVADO                       ;31000
1999;REGIÃO SUL;RS;ETANOL;4315502;RESTINGA SECA                 ;335000
1999;REGIÃO SUL;RS;ETANOL;4315600;RIO GRANDE                    ;2453520
1999;REGIÃO SUL;RS;ETANOL;4315707;RIO PARDO                     ;547000
1999;REGIÃO SUL;RS;ETANOL;4315758;RIOZINHO                      ;30000
1999;REGIÃO SUL;RS;ETANOL;4315804;ROCA SALES                    ;120000
1999;REGIÃO SUL;RS;ETANOL;4315901;RODEIO BONITO                 ;79565
1999;REGIÃO SUL;RS;ETANOL;4316100;RONDA ALTA                    ;183650
1999;REGIÃO SUL;RS;ETANOL;4316401;ROSARIO DO SUL                ;843250
1999;REGIÃO SUL;RS;ETANOL;4316606;SANANDUVA                     ;411499
1999;REGIÃO SUL;RS;ETANOL;4316703;SANTA BARBARA DO SUL          ;344000
1999;REGIÃO SUL;RS;ETANOL;4316800;SANTA CRUZ DO SUL             ;2831100
1999;REGIÃO SUL;RS;ETANOL;4317009;SANTANA DA BOA VISTA          ;60000
1999;REGIÃO SUL;RS;ETANOL;4317106;SANTANA DO LIVRAMENTO         ;814400
1999;REGIÃO SUL;RS;ETANOL;4317203;SANTA ROSA                    ;1365000
1999;REGIÃO SUL;RS;ETANOL;4317300;SANTA VITORIA DO PALMAR       ;477450
1999;REGIÃO SUL;RS;ETANOL;4317408;SANTIAGO                      ;1198000
1999;REGIÃO SUL;RS;ETANOL;4317505;SANTO ANGELO                  ;1832565
1999;REGIÃO SUL;RS;ETANOL;4317602;SANTO ANTONIO DA PATRULHA     ;692600
1999;REGIÃO SUL;RS;ETANOL;4317750;SANTO ANTONIO DO PLANALTO     ;88700
1999;REGIÃO SUL;RS;ETANOL;4317807;SANTO AUGUSTO                 ;172000
1999;REGIÃO SUL;RS;ETANOL;4317904;SANTO CRISTO                  ;210300
1999;REGIÃO SUL;RS;ETANOL;4318005;SAO BORJA                     ;1074347
1999;REGIÃO SUL;RS;ETANOL;4318056;SAO DOMINGOS DO SUL           ;28000
1999;REGIÃO SUL;RS;ETANOL;4318102;SAO FRANCISCO DE ASSIS        ;179250
1999;REGIÃO SUL;RS;ETANOL;4318200;SAO FRANCISCO DE PAULA        ;321000
1999;REGIÃO SUL;RS;ETANOL;4318307;SAO GABRIEL                   ;1010950
1999;REGIÃO SUL;RS;ETANOL;4318404;SAO JERONIMO                  ;266000
1999;REGIÃO SUL;RS;ETANOL;4318412;CHARQUEADAS                   ;564200
1999;REGIÃO SUL;RS;ETANOL;4318609;SAO JOSE DO OURO              ;248000
1999;REGIÃO SUL;RS;ETANOL;4318650;SAO JOSE DO HORTENCIO         ;56000
1999;REGIÃO SUL;RS;ETANOL;4318706;SAO LEOPOLDO                  ;4149000
1999;REGIÃO SUL;RS;ETANOL;4318803;SAO LOURENCO DO SUL           ;654130
1999;REGIÃO SUL;RS;ETANOL;4318900;SAO LUIZ GONZAGA              ;398000
1999;REGIÃO SUL;RS;ETANOL;4319001;SAO MARCOS                    ;527000
1999;REGIÃO SUL;RS;ETANOL;4319370;SAO PEDRO DO BUTIA            ;24000
1999;REGIÃO SUL;RS;ETANOL;4319400;SAO PEDRO DO SUL              ;289000
1999;REGIÃO SUL;RS;ETANOL;4319508;SAO SEBASTIAO DO CAI          ;480448
1999;REGIÃO SUL;RS;ETANOL;4319516;BOM PRINCIPIO                 ;294600
1999;REGIÃO SUL;RS;ETANOL;4319605;SAO SEPE                      ;423000
1999;REGIÃO SUL;RS;ETANOL;4319702;SAO VALENTIM                  ;33000
1999;REGIÃO SUL;RS;ETANOL;4319800;SAO VICENTE DO SUL            ;178000
1999;REGIÃO SUL;RS;ETANOL;4319907;SAPIRANGA                     ;1097250
1999;REGIÃO SUL;RS;ETANOL;4320000;SAPUCAIA DO SUL               ;2479000
1999;REGIÃO SUL;RS;ETANOL;4320204;SEBERI                        ;230000
1999;REGIÃO SUL;RS;ETANOL;4320255;SEDE NOVA                     ;15000
1999;REGIÃO SUL;RS;ETANOL;4320263;SEGREDO                       ;43000
1999;REGIÃO SUL;RS;ETANOL;4320301;SELBACH                       ;307000
1999;REGIÃO SUL;RS;ETANOL;4320409;SERAFINA CORREA               ;203000
1999;REGIÃO SUL;RS;ETANOL;4320506;SERTAO                        ;217900
1999;REGIÃO SUL;RS;ETANOL;4320557;SERTAO SANTANA                ;71000
1999;REGIÃO SUL;RS;ETANOL;4320603;SEVERIANO DE ALMEIDA          ;68515
1999;REGIÃO SUL;RS;ETANOL;4320700;SOBRADINHO                    ;392000
1999;REGIÃO SUL;RS;ETANOL;4320808;SOLEDADE                      ;806000
1999;REGIÃO SUL;RS;ETANOL;4320905;TAPEJARA                      ;455750
1999;REGIÃO SUL;RS;ETANOL;4321200;TAQUARA                       ;1354800
1999;REGIÃO SUL;RS;ETANOL;4321219;PAROBE                        ;914000
1999;REGIÃO SUL;RS;ETANOL;4321308;TAQUARI                       ;527000
1999;REGIÃO SUL;RS;ETANOL;4321405;TENENTE PORTELA               ;199150
1999;REGIÃO SUL;RS;ETANOL;4321502;TORRES                        ;928000
1999;REGIÃO SUL;RS;ETANOL;4321600;TRAMANDAI                     ;1005250
1999;REGIÃO SUL;RS;ETANOL;4321707;TRES COROAS                   ;369000
1999;REGIÃO SUL;RS;ETANOL;4322002;TRIUNFO                       ;562000
1999;REGIÃO SUL;RS;ETANOL;4322207;TUPANCIRETA                   ;435439
1999;REGIÃO SUL;RS;ETANOL;4322215;JOIA                          ;32000
1999;REGIÃO SUL;RS;ETANOL;4322304;TUPARENDI                     ;110000
1999;REGIÃO SUL;RS;ETANOL;4322401;URUGUAIANA                    ;1114654
1999;REGIÃO SUL;RS;ETANOL;4322509;VACARIA                       ;1611000
1999;REGIÃO SUL;RS;ETANOL;4322533;VALE DO SOL                   ;65000
1999;REGIÃO SUL;RS;ETANOL;4322606;VENANCIO AIRES                ;970000
1999;REGIÃO SUL;RS;ETANOL;4322703;VERA CRUZ                     ;295400
1999;REGIÃO SUL;RS;ETANOL;4322800;VERANOPOLIS                   ;669000
1999;REGIÃO SUL;RS;ETANOL;4322819;COTIPORA                      ;72000
1999;REGIÃO SUL;RS;ETANOL;4322908;VIADUTOS                      ;66900
1999;REGIÃO SUL;RS;ETANOL;4323009;VIAMAO                        ;2736200
1999;REGIÃO SUL;RS;ETANOL;4323459;VILA NOVA DO SUL              ;77000
1999;REGIÃO SUL;RS;ETANOL;4323807;XANGRI-LA                     ;61000
1999;REGIÃO SUDESTE;RJ;ETANOL;3300609;BOM JESUS DO ITABAPOANA       ;507000
1999;REGIÃO SUDESTE;RJ;ETANOL;3301508;CORDEIRO                      ;829000
1999;REGIÃO SUDESTE;RJ;ETANOL;3302601;MANGARATIBA                   ;716400
1999;REGIÃO NORTE;RO;ETANOL;1100017;ALTA FLORESTA D'OESTE         ;59000
1999;REGIÃO NORTE;RO;ETANOL;1100122;JI-PARANA                     ;1420500
1999;REGIÃO NORTE;AM;ETANOL;1302604;MANAUS                        ;17627838
1999;REGIÃO NORTE;PA;ETANOL;1501704;BRAGANCA                      ;250550
1999;REGIÃO NORTE;PA;ETANOL;1504053;MAE DO RIO                    ;113000
1999;REGIÃO NORTE;PA;ETANOL;1506110;REDENCAO                      ;317250
1999;REGIÃO NORTE;PA;ETANOL;1506609;SANTA MARIA DO PARA           ;185000
1999;REGIÃO NORTE;PA;ETANOL;1507400;SAO FRANCISCO DO PARA         ;392650
1999;REGIÃO NORTE;TO;ETANOL;1700731;BARROLANDIA                   ;85000
1999;REGIÃO NORTE;TO;ETANOL;1703005;TOCANTINOPOLIS                ;282800
1999;REGIÃO NORDESTE;MA;ETANOL;2101408;BALSAS                        ;630300
1999;REGIÃO NORDESTE;MA;ETANOL;2102900;CARUTAPERA                    ;47000
1999;REGIÃO NORDESTE;MA;ETANOL;2108607;PINHEIRO                      ;277600
1999;REGIÃO NORDESTE;MA;ETANOL;2109107;PRESIDENTE DUTRA              ;34750
1999;REGIÃO NORDESTE;PI;ETANOL;2201704;BERTOLINIA                    ;27000
