id_municipio;cresc_linear_vol_vendido;cagr_vol_vendido_3a;cagr_vol_vendido_9a;cresc_linear_frota;cagr_frota_3a;cagr_frota_9a;base_atendimento;dist_base_atendimento_km;dist_referencia_km;score_final_medio
3158904;302412.6571428562;0.1714242624308535;0.07050525004795638;228.57575757575756;0.046275564984471274;0.0543349199853127;3106705;237.93212665104926;93.09462065238024;0.29956839333164825
3160454;52426.56785714231;-0.021963661104900223;-0.08573129144095537;171.53939393939393;0.0715638773870153;0.07617175285526612;3106705;541.2073523197396;93.09462065238024;0.18600924456972764
3160504;15142.175824175445;0.1405970546112616;0.06375444677162512;21.2969696969697;0.030336925008541016;0.03382367523262508;3106705;127.59952159379942;93.09462065238024;0.41158083707217014
3160801;-33941.785714285805;0.07462653569494382;-0.14224148151884408;88.38181818181818;0.037966802438808456;0.05307134486245291;3145604;101.60484501018104;93.09462065238024;0.4572844111388228
3161007;210603.81071428588;0.0019753721983517547;0.061765827899086245;338.9575757575759;0.041780931134308474;0.042329305860016486;3106705;129.03812019554655;93.09462065238024;0.41626669635216806
3161601;1242.749999999844;0.09979334961001607;-0.022900110042270883;108.84848484848484;0.07077078061098674;0.07904193820972627;3106705;236.571361105145;93.09462065238024;0.2966399215164641
3161650;-9042.428571428225;0.13700633252720196;0.05047180703722698;39.21212121212118;0.021811604316546607;0.044303778478408606;3106705;319.9294434608254;93.09462065238024;0.25185843854580603
3162922;-943073.396428575;0.14592750640568197;-0.01849523751919957;615.7333333333333;0.06651989846219508;0.04612276685787653;3106705;11.893954358903397;93.09462065238024;0.8010699855882503
3163102;157382.69999999978;0.04882263125579267;0.15385267535598968;75.50303030303031;0.027674783763334654;0.03472778154845835;3106705;47.50314307390318;93.09462065238024;0.6055562476065662
3163201;50733.92857142812;0.05185112288808802;0.10499544558242802;55.066666666666656;0.036720011683385234;0.03166272093554667;3145604;194.6516790118165;93.09462065238024;0.33278715949252086
3164001;34010.624999999636;0.012196323958554078;0.01722474769155946;48.99999999999999;0.029450087404618408;0.02315176641402794;3106705;176.51186491910082;93.09462065238024;0.35471096630089105
3164407;3146280.3499999866;0.18697064162394894;0.09361873468446524;119.60606060606065;0.012780935572852092;0.05298932004861978;3145604;188.5145211751817;93.09462065238024;0.41516500212016894
3165560;13687.06293706314;0.04304423909446564;0.014756280082813156;49.800000000000004;0.04942664897113369;0.05164454041746058;3106705;142.07413496800476;93.09462065238024;0.38949678502229523
3166907;-26728.57142857151;0.007384023142507523;-0.03385772858614322;102.89090909090913;0.029256209108525777;0.03231014463336246;3145604;157.0642296434276;93.09462065238024;0.37635810667296643
3167608;209814.80357142928;0.04207817349896992;0.041657774766215905;611.6242424242421;0.06125472393122111;0.060035467125547415;3106705;229.68800241844983;93.09462065238024;0.3043545149622358
3167806;13898.250000000064;-0.007212697236198773;0.011345704138937318;85.73939393939395;0.02716541102879888;0.03819485772360487;3145604;152.5832837225799;93.09462065238024;0.37615174646851063
3169109;-21253.57142857116;-0.07555257266192716;-0.04675639287999089;130.73939393939392;0.011074388079906239;0.04226560795640566;3145604;277.6335069147581;93.09462065238024;0.2768256982658303
3169208;235224.3928571449;-0.3800867279779957;0.0134363807528175;106.05454545454518;0.01685786270617773;0.027289073580885725;3106705;249.9306480167911;93.09462065238024;0.292516135344222
3169356;390042.01428571454;0.03785074991316506;-0.01021851684134556;616.8545454545455;0.03600338417099236;0.0397436445165924;3106705;224.6744506772509;93.09462065238024;0.3498434969254862
3169604;816864.0107142882;0.07271793710427721;0.08019428572346077;777.0484848484845;0.03162680484075886;0.04526282240314283;3145604;468.3055251286135;93.09462065238024;0.21809056602651114
3170404;1405520.1571428524;-0.0013835493449838587;0.03804135093116856;1940.4424242424243;0.029419208433891564;0.0362289733012755;3106705;492.2838811619458;93.09462065238024;0.22105871139786773
3170438;-16657.410714286754;-0.12724273099015493;-0.16655896698365724;47.41212121212121;0.01619079581080185;0.026598010948297057;3145604;589.6600350585918;93.09462065238024;0.18786357162012793
3170750;-356042.2571428598;-0.018450746991138356;-0.16389727446950952;238.45454545454547;0.10079628774104932;0.07543069513889278;3106705;261.38647223847704;93.09462065238024;0.292646201616529
3200169;-152321.19285713925;-0.06205178032055669;-0.0645035285972575;289.4606060606061;0.06819894076107103;0.05124183685533201;3106705;372.5559289458152;93.09462065238024;0.2361293041057388
3200201;253145.0107142878;-0.09786883129533464;0.015546453410030026;516.8000000000001;0.04679924289264603;0.03855325679360688;3106705;291.16968082650556;93.09462065238024;0.27615156681672626
3201001;17328.260714284846;0.04035563961019917;-0.026287593566011402;307.44242424242424;0.06040866228023001;0.04574731642127494;3106705;438.90398039500553;93.09462065238024;0.21687933260769712
3201100;448275.0428571411;0.0830103328891012;0.08767518830806176;470.9393939393935;0.0621240916050978;0.0429708125646211;3106705;292.63171376232145;93.09462065238024;0.2735771057745654
3201902;2498427.5428571515;0.07841806071819502;0.12612287596698524;1105.430303030302;0.04795644298992863;0.04460485734279729;3106705;372.22423039286485;93.09462065238024;0.24425095906691086
3202702;-44912.81785714307;0.015055611397235547;-0.01725006765537085;263.5393939393939;0.04884771685213596;0.034345272053782905;3106705;349.798020331471;93.09462065238024;0.24431178554111
3203007;149737.2214285689;-0.0002217607878692851;0.004472618973548004;750.1818181818181;0.07036443523829883;0.049968198714253065;3106705;281.72004609480865;93.09462065238024;0.27642484607457624
3203346;323619.5285714257;0.0697275013195604;0.029486319591466748;481.5878787878787;0.039340237310538706;0.038947712998493644;3106705;371.83970399002567;93.09462065238024;0.24389128421524134
3300233;249149.51428571387;0.04486984101079727;0.004011976321701249;1018.8606060606056;0.053876289237258845;0.05187465211041231;3145604;380.37087408704946;93.09462065238024;0.2652792551751958
3300308;4985658.807142762;0.04425165880091453;0.003498603861883387;1037.1636363636364;0.025669043928806312;0.02807256695372007;3145604;222.74507946938255;93.09462065238024;0.3427848353041092
3300902;-100207.14285714354;-0.09014175853868256;-0.08203221348240419;200.84242424242404;0.03275465434428626;0.03890535829346731;3106705;296.7060478755706;93.09462065238024;0.26806449099613655
3300936;8287.357142855895;0.20629312432392166;-0.13276302364354742;179.66060606060609;0.04271382651568789;0.03830554361081795;3106705;360.554893490845;93.09462065238024;0.25451008350734655
3300951;208468.81785714254;0.08823476195580637;0.060896206944299536;282.5030303030303;0.11416410811286326;0.07211917624632491;3145604;224.14144133680122;93.09462065238024;0.33337584387226255
3301900;-3849845.667857169;0.11804460253139637;-0.015439273792561381;3275.3515151515157;0.03972176710126396;0.03829153341627145;3145604;305.9061901487454;93.09462065238024;0.2743694400036838
3302205;-883910.9999999984;0.1220385292047772;-0.014778939669340296;1306.4787878787874;0.024539491265293645;0.028835675408078965;3106705;277.77594451522816;93.09462065238024;0.2908114073832115
3302700;2546460.146428555;0.08609212311893599;0.03925583262241594;4323.90303030303;0.06562664781320104;0.06331046958159092;3145604;323.5578253203426;93.09462065238024;0.3874894361528845
3304508;-170698.86428571478;0.004032301684729678;-0.07211916459150036;108.23636363636365;0.039509701573398504;0.039710753288565215;3145604;208.12527268279422;93.09462065238024;0.3311428779583405
3304607;5182.6535714279735;0.04027817730225913;-0.004441082492742443;123.82424242424244;0.03856726423915746;0.035800694024937796;3106705;317.19299300630485;93.09462065238024;0.25525949590839564
3304755;80856.1499999987;0.11863154569053558;0.023300068868788992;658.6060606060606;0.054326169632879395;0.046326240690966136;3106705;362.39215790615464;93.09462065238024;0.24240822923972039
3305158;75205.98928571357;0.0381749565451448;0.00035183802562954725;515.430303030303;0.042284259452501693;0.04524226002580001;3145604;254.3140181353264;93.09462065238024;0.29368796076257914
3306008;-488430.9928571504;0.0035797746639663064;-0.01432542420859828;1081.1636363636376;0.032604344527789264;0.030543847967650972;3145604;229.4918305339511;93.09462065238024;0.3375317789564428
3500501;715340.4214285746;-0.04479381762462442;0.02352262170679653;495.6181818181818;0.041705740179388995;0.037557239466373016;3145604;271.4517253487664;93.09462065238024;0.2947972966636685
3500808;49132.07142857149;0.2887138934883362;0.073680058981767;85.81818181818181;0.03314441773770649;0.03480049695114129;3145604;696.133244494631;93.09462065238024;0.1766385330119668
3501608;3249029.8321428285;-0.005181693231050999;0.0025047670466680216;4157.993939393939;0.02448221384177196;0.023373469577443018;3145604;343.9734538226431;93.09462065238024;0.2857901526015816
3502606;-30787.84285714313;-0.006451792516969479;0.014772091748936234;92.260606060606;0.019539108365971725;0.02841476434223611;3145604;630.8661175831269;93.09462065238024;0.18737071176306158
3502804;3247932.0678571723;0.06255440760715203;0.041856346679361556;3447.3636363636374;0.01978879273579026;0.020898948881533652;3145604;585.3828786556793;93.09462065238024;0.2168021028527878
3503158;-17962.49999999977;0.05533559813455846;0.0036270436757066538;35.36363636363637;0.015387025111419872;0.03353779558493719;3145604;223.01734634623656;93.09462065238024;0.31020223380289114
3503307;7537952.985714278;0.0671721366049507;0.06398943214207908;2645.2666666666673;0.02520470868551805;0.02604788170390715;3145604;322.30165256485566;93.09462065238024;0.28909428162354317
3503703;-1359494.9357142819;-0.11614191400787244;-0.16680608769877214;123.20606060606059;0.025312386875225634;0.023011898528368935;3145604;414.9539267868841;93.09462065238024;0.2662108996188589
3505104;-344467.6892857266;-0.08171569655190525;-0.07142935136491413;103.59393939393944;0.02720581237529629;0.032208753096708564;3145604;535.5638238433178;93.09462065238024;0.20172193405770908
3505203;871171.6178571453;-0.010490476822906158;0.005660305709052071;588.8303030303032;0.024621513031559683;0.023979346249652922;3145604;433.18023011176933;93.09462065238024;0.2381851267497822
3505609;32704.778571427967;0.034007035023133625;-0.005052286163384823;678.2969696969698;0.041043896658879975;0.04326609762410527;3145604;350.5178876863553;93.09462065238024;0.24920396850103
3507407;160214.6178571361;0.03284687029478772;-0.02131823179486214;401.1272727272727;0.03364914594147983;0.03661914959966106;3145604;451.9992883589723;93.09462065238024;0.22216608605292848
3507456;-262453.75357142906;0.07793262898775355;-0.14999879323200227;69.41818181818182;0.04225477332810024;0.05678830833230242;3145604;476.10529070526877;93.09462065238024;0.21490416240528457
3507506;927662.8214285697;0.07984696435358285;0.015631066219175427;3054.8121212121214;0.0288151559544505;0.030513997992201558;3145604;445.3264517035234;93.09462065238024;0.23698175308497044
3507605;3686084.692857151;0.06749912415708503;0.03908049421217474;4324.3696969696975;0.03571258595227822;0.033380653169948094;3145604;306.75987297105564;93.09462065238024;0.28888163420439983
3509254;1324809.1214285612;0.10993085701067629;0.07990135452367242;764.7212121212123;0.044105764062630115;0.05100787155221842;3145604;561.4753256930271;93.09462065238024;0.21669222805774477
