ano;id_municipio;score_logistico_norm;score_economico_norm;score_demanda_norm;score_final_norm;vol_vendido_total_m3;vol_vendido_diesel_m3;vol_vendido_etanol_m3;vol_vendido_gasolina_m3;pct_diesel;pct_combustivel_leve;frota_pesada;frota_leve;combustivel_por_veiculo;diesel_por_veiculo_pesado;combustivel_por_veiculo_leve;vab_total;vab_agropecuaria;vab_industria;vab_servicos;atividade_1;atividade_2;atividade_3;pib;pib_per_capita;pib_per_capita_relativo;populacao;contribuicao_agro;contribuicao_industria;contribuicao_servicos
2015;3538303;0.11357000229234543;0.25794407658577967;0.0030708528302855927;0.20952974041438502;5106000.0;310000.0;4540000.0;256000.0;0.060712886799843324;0.9392871132001567;63;1450;3292.0696324951646;4920.6349206349205;3307.5862068965516;52116.155;13209.414;3422.183;16914.082;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;54476.247;14807.35;0.5049151043327421;204450.04802687847;0.2534610237458999;0.06566453338700831;0.32454585339229264
2015;3538501;0.3017350681519897;0.2641776081459305;0.0012110825028469065;0.36508446040465764;5710000.0;347500.0;4005000.0;1357500.0;0.06085814360770578;0.9391418563922942;270;5209;1029.94227994228;1287.037037037037;1029.4682280668073;131910.034;3312.711;13059.391;69702.037;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;139533.267;9879.86;0.33689286352337766;204450.04802687847;0.025113411766689405;0.09900225634086333;0.528405875477221
2015;3538600;0.23342780043158157;0.2702921258426722;0.001545916368683813;0.31510861411731456;8003500.0;2244500.0;279000.0;5480000.0;0.2804398075841819;0.719560192415818;753;15327;490.68113543007786;2980.74369189907;375.7421543681086;402256.219;21363.23;68217.615;216642.133;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;439393.391;16464.08;0.5614078596739196;204450.04802687847;0.05310851390466632;0.16958747131265609;0.5385675168393108
2015;3538709;0.20155830295093066;0.29453849491128925;0.02062705160868694;0.3243656926540839;234016583.0;132733823.0;865000.0;100417760.0;0.5671983638868875;0.43280163611311256;12920;262350;822.4267002642825;10273.515712074304;386.0596912521441;16566531.125;124633.285;5515265.262;9420990.456;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;21294814.119;54399.97;1.8549819196715174;204450.04802687847;0.007523197467206642;0.33291611987962266;0.5686761087710811
2015;3538808;0.1457866365128508;0.27107094720221125;0.005635942246002811;0.2482357410514641;20367660.0;10362500.0;4095000.0;5910160.0;0.508772239913667;0.49122776008633295;697;16694;1137.8581005586593;14867.288378766141;599.3267042051036;524034.194;42503.027;48346.029;327369.597;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;556479.212;18759.41;0.6396762052204268;204450.04802687847;0.08110735422734647;0.09225739379900083;0.6247103733845276
2015;3538907;0.1567014842949606;0.26742058165257476;0.01762295118397516;0.2637892808939885;137516600.0;2972000.0;131344600.0;3200000.0;0.021611936304417066;0.978388063695583;461;10394;12317.860981726979;6446.854663774404;12944.448720415625;319429.376;23998.185;33746.178;180831.466;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;337018.028;13730.06;0.46818064524677333;204450.04802687847;0.07512829690403929;0.10564519275772558;0.5661078147051822
2015;3539004;0.1886438115104679;0.2702764674257887;0.002817477227219735;0.2799416848995674;12708000.0;3143000.0;8215000.0;1350000.0;0.2473245199874095;0.7526754800125905;743;5647;1835.0902527075812;4230.148048452221;1693.819727288826;200542.516;25372.932;32437.151;102901.781;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;215207.192;19180.68;0.6540410703720072;204450.04802687847;0.12652146041690232;0.1617470033137512;0.5131170339959233
2015;3539103;0.19921743226822297;0.2712615291187182;0.001893820821491358;0.2885338661416338;8360977.0;1230000.0;5530977.0;1600000.0;0.14711199420833235;0.8528880057916677;437;6039;1280.3946401225114;2814.645308924485;1180.8208312634542;283601.619;124.483;43965.292;164820.138;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação;294755.043;16703.79;0.5695817192544389;204450.04802687847;0.00043893614020588506;0.1550248272736412;0.5811678317675613
2015;3539202;0.11567055668276699;0.2789875960084183;0.0023588599207177477;0.2276529216783288;10711000.0;3809000.0;2779000.0;4123000.0;0.35561572215479414;0.6443842778452059;761;12929;755.5195034210341;5005.256241787122;533.838657282079;648971.346;45018.202;225676.347;287279.158;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;723193.977;27193.88;0.9272827857389789;204450.04802687847;0.06936855113476766;0.3477447015048951;0.44266847800087616
2015;3539301;0.23373765110767072;0.2812176535932308;0.009076884143958134;0.33027019878449565;55071100.0;38455900.0;830000.0;15785200.0;0.6982954762116609;0.30170452378833906;2090;48845;1039.0381495037923;18399.952153110047;340.16173610400244;1995518.525;58974.209;466784.994;1184628.233;Demais serviços;Indústrias de transformação;Comércio e reparação de veículos automotores e motocicletas;2323689.59;31154.08;1.0623214520890365;204450.04802687847;0.02955332574524709;0.23391664279338126;0.5936443175840725
2015;3539400;0.16122261333582286;0.2664843900391214;0.0024054287043292905;0.2543911582509344;10040000.0;1666000.0;6279000.0;2095000.0;0.1659362549800797;0.8340637450199203;390;6834;1354.9257759784075;4271.794871794872;1225.34386889084;174912.628;16305.296;18496.627;93414.639;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Construção;184607.306;14099.69;0.4807846405608918;204450.04802687847;0.09321966164729971;0.1057478079855961;0.5340645788021663
2015;3539509;0.2081329328744462;0.27561441564846806;0.011993321452072072;0.3074130984148561;61131700.0;35686000.0;22537700.0;2908000.0;0.5837560545510758;0.41624394544892424;1471;15899;3335.06273867976;24259.68728755948;1600.4591483741117;825241.453;61374.052;171166.965;456108.978;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Indústrias de transformação;917455.549;24010.25;0.8187243418846196;204450.04802687847;0.07437102411286652;0.20741440505412906;0.5526976090959891
2015;3539608;0.14902232550526429;0.28805238116499865;0.0215780769908259;0.2774492939307765;19971000.0;15651000.0;3750000.0;570000.0;0.7836863452005408;0.21631365479945922;231;1983;8300.498753117206;67753.24675324676;2178.517397881997;206412.285;19895.339;99542.279;63316.005;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;227599.388;46063.43;1.5707146494392288;204450.04802687847;0.09638640936512088;0.4822497798520083;0.30674533252708286
2015;3539707;0.13502439180281528;0.25651371957210883;0.006233571707715586;0.2282626301487354;9608000.0;843000.0;8617000.0;148000.0;0.08773938384679433;0.9122606161532056;94;1187;7339.954163483575;8968.08510638298;7384.161752316765;65793.647;29109.96;3750.775;15553.453;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;66284.952;19302.55;0.658196709548837;204450.04802687847;0.44244332587308927;0.05700816372133924;0.23639748986706877
2015;3539806;0.20920174011384962;0.28278808765407804;0.004551338325315127;0.3080598300450896;32376000.0;13477000.0;1532000.0;17367000.0;0.4162651346676551;0.583734865332345;1810;46161;667.2162229000082;7445.85635359116;409.414874027859;2304905.226;2449.374;546881.427;1265591.886;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;4320707.146;37969.89;1.2947334243367477;204450.04802687847;0.0010626788348476763;0.23726850927796025;0.549086301564054
2015;3539905;0.15192414467187398;0.2680105425870485;0.0009342362307391538;0.24692320276320798;1609000.0;650000.0;139000.0;820000.0;0.40397762585456803;0.5960223741454319;263;2938;483.3283268248723;2471.4828897338402;326.41252552756976;101648.072;18790.959;24600.651;36307.169;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;109092.457;18702.63;0.6377400667740463;204450.04802687847;0.18486291604232297;0.2420178810671392;0.35718502363724125
2015;3540002;0.13929109178068394;0.2883280487902183;0.0044378020318632215;0.2559621545770667;25719000.0;2666000.0;18131500.0;4921500.0;0.10365877366927174;0.8963412263307282;417;11702;2080.1520543513425;6393.285371702638;1970.0051273286617;798889.156;40061.807;300689.121;371454.758;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;944859.097;44203.93;1.5073076497730675;204450.04802687847;0.05014689046549031;0.37638403117841296;0.46496407569212267
2015;3540101;0.16138667319751446;0.26104018991922934;0.00452873996716303;0.25184071345054154;3969500.0;1525500.0;1566000.0;878000.0;0.3843053281269681;0.6156946718730318;109;1909;1901.1015325670498;13995.412844036697;1280.2514405447878;54958.461;13026.922;3793.253;21634.31;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;56651.214;16149.15;0.5506690769877867;204450.04802687847;0.23703214687907653;0.06902036430750853;0.3936483956492159
2015;3540200;0.21705321307407688;0.27355339329367734;0.009179438271731347;0.31068141126735976;44706500.0;33533500.0;8677000.0;2496000.0;0.7500810844060707;0.2499189155939293;1734;15129;2494.9215916066746;19338.81199538639;738.5154339348271;789517.664;47362.214;246578.529;342644.463;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;861289.901;18732.65;0.6387637172876134;204450.04802687847;0.05998879589348871;0.31231540501670146;0.4339921430814245
2015;3540259;0.1355418249002509;0.257312887366633;0.007607200090246126;0.2304361027299423;4434500.0;2065000.0;1877000.0;492500.0;0.46566692975532753;0.5343330702446725;83;1440;2840.8071748878924;24879.518072289156;1645.486111111111;57685.258;17032.927;3319.05;19154.635;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;59982.62;13530.93;0.4613905211039808;204450.04802687847;0.2952734821780636;0.05753723074273153;0.3320542485915552
2015;3540309;0.15396901245232533;0.28369279671207587;0.01729670479227176;0.2744646435196503;15233000.0;8012000.0;6996000.0;225000.0;0.5259633690015099;0.47403663099849014;164;1249;9653.358681875792;48853.65853658537;5781.42514011209;114818.881;21497.334;43766.617;31471.079;Indústrias de transformação;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;124917.238;48174.79;1.6427098109423997;204450.04802687847;0.18722821379873925;0.3811796162688609;0.27409323907276195
2015;3540408;0.13410026705895475;0.2579612685443433;0.001472000325778271;0.22483857379757724;1446600.0;389100.0;612500.0;445000.0;0.2689755288262132;0.7310244711737868;88;1997;662.3626373626373;4421.590909090909;529.5443164747121;71519.774;24951.184;3836.226;22217.001;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;72926.487;17082.8;0.582505562730358;204450.04802687847;0.3488711247885095;0.05363867620722627;0.31064137590815094
2015;3540507;0.17557897552048002;0.26430697091338373;0.0017390321264943989;0.26369230011039474;3287000.0;926000.0;498000.0;1863000.0;0.28171585031944024;0.7182841496805598;196;3941;781.5026153114599;4724.489795918367;599.08652626237;150893.268;41419.013;30371.683;47964.321;Pecuária, inclusive apoio à pecuária;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;159427.921;17144.63;0.5846139008800536;204450.04802687847;0.2744921198207464;0.20127924461149585;0.3178691908243382
2015;3540606;0.19111129136886681;0.27681971522431614;0.00543283260502493;0.28933455447482365;31025500.0;20880000.0;895000.0;9250500.0;0.6729947946044383;0.3270052053955617;1927;27353;1039.6240324364173;10835.495588998443;370.9099550323548;1271145.504;134489.994;290076.485;632214.133;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;1515773.598;29189.91;0.9953453152058507;204450.04802687847;0.10580220248334372;0.22820085040398333;0.497357801298568
2015;3540705;0.23460499581846125;0.28075609605775287;0.006382025586519394;0.32842082708497045;38060998.0;26583998.0;1424000.0;10053000.0;0.6984577230476195;0.3015422769523805;2105;34417;1003.9830651543128;12628.977672209026;333.4689252404335;1310574.171;12915.829;416851.035;668671.946;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;1573236.595;28729.14;0.9796335414837871;204450.04802687847;0.009855091978613395;0.3180674884519756;0.5102129744322574
2015;3540754;0.27817613598227214;0.2603841317130645;0.0013075064148955714;0.3430639820906312;7425900.0;90000.0;7095900.0;240000.0;0.012119743061447098;0.9878802569385529;171;5231;1355.5859802847754;526.3157894736842;1402.3896004588032;165362.848;1166.433;17725.684;71529.237;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;178638.285;7956.1;0.27129466525622276;204450.04802687847;0.007053779093112862;0.1071926627678788;0.432559295301929
2015;3540804;0.16400624346694828;0.27800678999848794;0.00664080022013912;0.2693710071398651;27969000.0;12449000.0;12870000.0;2650000.0;0.4450999320676463;0.5549000679323537;878;9891;2435.2633870265563;14178.81548974943;1569.1032251541806;416481.459;36557.537;144717.536;171012.425;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;459447.217;27496.99;0.9376185188225015;204450.04802687847;0.08777710558298826;0.3474765391656967;0.41061233652660634
2015;3540853;0.12347172204283462;0.25044926849143084;0.0016270004803712159;0.21030780904073101;431000.0;187000.0;95000.0;149000.0;0.43387470997679817;0.5661252900232019;35;587;686.3057324840764;5342.857142857143;415.67291311754684;25568.533;4671.542;1303.144;5590.185;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;26003.892;7331.24;0.2499875946397142;204450.04802687847;0.18270668872555185;0.05096670974435647;0.21863534368592835
2015;3540903;0.21290038238791667;0.28373149482891413;0.01454118385817203;0.31988113570684573;42438171.0;35402171.0;4981000.0;2055000.0;0.8342058615108554;0.1657941384891446;932;7056;4807.223719981876;37985.16201716738;997.1655328798186;609636.74;23385.554;259004.833;245171.186;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;673950.481;34013.85;1.1598366096234802;204450.04802687847;0.038359817356152126;0.4248510891912453;0.4021594663077557
2015;3541000;0.18785896137013655;0.27466196151299516;0.008670785820239876;0.2875796608982438;86657473.0;29983593.0;210000.0;56463880.0;0.34600123869293997;0.65399876130706;4066;119596;691.2579011183612;7374.223561239547;473.8777216629319;5888307.976;2880.896;704713.686;3918873.414;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;6343860.299;21198.42;0.7228438880683773;204450.04802687847;0.0004892570177616675;0.11968016769372866;0.6655347223638494
2015;3541059;0.16818323153689116;0.25826350799516745;0.00804500653699481;0.25792926519651643;11896000.0;7288000.0;3950000.0;658000.0;0.6126429051782112;0.3873570948217888;338;2067;4302.350813743219;21562.13017751479;2229.317851959361;75737.333;26468.514;6295.102;22776.131;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;79201.97;15774.14;0.5378816293164733;204450.04802687847;0.34947776679699033;0.08311755577662076;0.30072528431916135
2015;3541109;0.15644870728891827;0.25934980833069604;0.01360346213491779;0.25381717260232534;40235891.0;417000.0;39528891.0;290000.0;0.010363881341660858;0.9896361186583391;132;1665;21436.27650506127;3159.090909090909;23915.24984984985;66699.428;21382.537;3301.327;24233.078;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;68974.026;16504.91;0.5628001198494341;204450.04802687847;0.3205805153231599;0.04949558188115197;0.3633176284510266
2015;3541208;0.11567458449828667;0.26651847075760277;0.002616961644393744;0.21779072490212917;6557000.0;2777000.0;1470000.0;2310000.0;0.4235168522190026;0.5764831477809974;385;7113;851.0058403634004;7212.987012987013;531.4213412062421;217608.437;30534.372;15194.93;117178.369;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;233713.942;17225.38;0.5873673911855349;204450.04802687847;0.1403179601901189;0.06982693414594031;0.5384826554312322
2015;3541307;0.10862208051986155;0.27528346607509235;0.015433844706154153;0.2295292028012909;52582000.0;42847000.0;506000.0;9229000.0;0.8148605986839603;0.1851394013160397;979;23808;2033.3333333333333;43766.08784473953;408.8961693548387;906399.541;61772.196;220839.825;469472.499;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;982547.737;22569.15;0.769584343380234;204450.04802687847;0.06815117749491446;0.24364512007183378;0.5179531517437077
2015;3541406;0.11774349754375416;0.28274012567581785;0.01476763014781456;0.24238461116552962;143271800.0;90031300.0;5615000.0;47625500.0;0.6283951203237483;0.3716048796762517;6243;146598;913.3620634698015;14421.159698862726;363.1734402925006;6372317.089;27510.95;1148691.103;4462196.775;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;6955499.834;31304.01;1.0674339078351767;204450.04802687847;0.004317260050898889;0.18026270302569997;0.700247133448949
2015;3541505;0.11195195014156745;0.27084393367603604;0.008965121793297216;0.22340652260311444;42325390.0;22618990.0;12209000.0;7497400.0;0.5344071253684844;0.4655928746315155;1087;23631;1648.8912696248392;20808.638454461823;833.9215437349245;641434.165;36145.356;62604.727;404512.751;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;680308.124;17263.64;0.5886720170565901;204450.04802687847;0.05635084311419551;0.09760117314611702;0.6306379876101548
2015;3541604;0.14939275957521142;0.30047248459112974;0.015834499510364308;0.28314262814583363;109454920.0;27017500.0;78070420.0;4367000.0;0.2468367799272979;0.7531632200727021;1221;20331;4825.203667783459;22127.354627354627;4054.764645123211;2245114.326;48968.214;1537774.583;509919.143;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;2393767.951;61752.35;2.1056903661385737;204450.04802687847;0.021811011329317936;0.6849426620245975;0.22712390950196984
2015;3541653;0.17439966562276268;0.26284992981007416;0.029656813514674484;0.2841175093225646;20129500.0;9248000.0;9504500.0;1377000.0;0.4594252216895601;0.5405747783104399;106;1154;15713.895394223264;87245.28301886792;9429.376083188909;89996.008;36178.293;4840.369;30135.923;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;94688.023;26397.55;0.9001287679685276;204450.04802687847;0.40199886421628833;0.05378426340866141;0.33485844172110385
2015;3541703;0.12856427900635334;0.27656659772885067;0.012267015972187038;0.24411891009368467;25991500.0;16019500.0;8449000.0;1523000.0;0.6163361098820769;0.3836638901179232;449;5924;3777.8343023255816;35678.17371937639;1683.3220796758947;355667.947;52250.375;107329.246;145359.785;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;392677.88;28658.44;0.977222745637378;204450.04802687847;0.14690774201252385;0.30176811519088054;0.40869520637461326
2015;3541802;0.13954348524378;0.319294023533767;0.09304336569425042;0.35276952819360996;19040611.0;17245000.0;1473000.0;322611.0;0.9056957258356888;0.09430427416431122;50;919;19194.16431451613;344900.0;1953.8748639825897;345936.424;69315.539;86902.686;172039.847;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;394782.643;124694.45;4.25194995940961;204450.04802687847;0.20037074500139945;0.25120999111674924;0.49731637105666565
2015;3541901;0.31346803247016436;0.2708612116821207;0.053118268538319684;0.4218999713859894;51445454.0;38952954.0;3080000.0;9412500.0;0.7571699921240854;0.24283000787591455;221;3140;15064.554612005857;176257.71040723982;3978.503184713376;193774.327;3069.954;22461.665;119022.155;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;212539.065;16868.18;0.5751872458342292;204450.04802687847;0.01584293465253527;0.11591661985232957;0.6142307747506717
2015;3542008;0.13682917091829694;0.26993282185858664;0.003986368243016189;0.23874666359496682;4950000.0;2707000.0;1076000.0;1167000.0;0.5468686868686868;0.4531313131313131;232;2473;1774.1935483870968;11668.103448275862;906.9955519611808;117749.764;20554.657;29215.068;46236.19;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;127087.113;19743.22;0.673223094352756;204450.04802687847;0.1745621927530997;0.248111478168228;0.3926648209672845
2015;3542107;0.19705341518064856;0.27958176210755903;0.009335918538578642;0.29952012745415474;17600834.0;10458500.0;6236834.0;905500.0;0.5942047973408533;0.4057952026591467;385;4625;3233.070168993387;27164.935064935064;1544.2884324324325;225677.852;15702.795;97290.511;77521.134;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;256749.225;28515.02;0.9723322740632341;204450.04802687847;0.0695805762986436;0.4311034961463564;0.343503508709397
2015;3542206;0.12526619907017567;0.2766111747050856;0.0024274574637341813;0.23354084882007595;12153562.0;5114562.0;2349000.0;4690000.0;0.4208282312625714;0.5791717687374286;1040;15459;711.608525089291;4917.848076923077;455.33346270780777;906049.466;195676.339;234513.067;368913.787;Demais serviços;Indústrias de transformação;Agricultura, inclusive apoio à agricultura e a pós colheita;980935.735;32941.63;1.1232750322198495;204450.04802687847;0.2159665077270737;0.2588303131343604;0.4071673797554007
2015;3542404;0.11870733444175033;0.27761695368820255;0.007604295921641495;0.23323687363352705;21611500.0;14731500.0;982000.0;5898000.0;0.6816509728616709;0.31834902713832913;699;9530;1976.3603109282121;21075.10729613734;721.9307450157397;506152.07;42183.567;77785.761;309415.677;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;573525.076;29064.26;0.9910607819936682;204450.04802687847;0.08334168622485334;0.15368061420750487;0.6113097136992841
2015;3542503;0.16400898150847573;0.2594306230452249;0.0056105381044788535;0.25353292027399044;10033000.0;1933000.0;7224000.0;876000.0;0.19266420811322635;0.8073357918867736;144;2532;3561.590344337948;13423.611111111111;3199.0521327014217;93550.342;16406.81;8701.477;35543.299;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;97308.065;11262.51;0.38403977833295977;204450.04802687847;0.17537947643205837;0.09301384488792142;0.37993767035079357
2015;3542602;0.1509213277813656;0.2803239818530608;0.012844201010592611;0.2656834288823207;76130800.0;46315500.0;11446000.0;18369300.0;0.6083674412983969;0.391632558701603;1879;27852;2497.1561649227538;24649.01543374135;1070.4904495188855;1495251.888;38421.661;133698.996;1127068.778;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;1694493.763;30108.28;1.0266607689748275;204450.04802687847;0.02569577828882835;0.08941570117582757;0.7537651595996513
2015;3542701;0.2519733224090458;0.27026974592801756;0.0026690014810130916;0.33098106651169884;3807000.0;1254000.0;1759000.0;794000.0;0.32939322301024426;0.6706067769897557;168;2740;1290.5084745762713;7464.285714285715;931.7518248175182;143787.175;24702.026;53230.666;34321.505;Construção;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;152703.024;21141.22;0.7208934280625132;204450.04802687847;0.17179575299396488;0.3702045471023407;0.23869656664441735
2015;3542909;0.19714492054221538;0.2657594483373696;0.003721306818724603;0.28389070113727016;18481300.0;2086000.0;14979300.0;1416000.0;0.11287084782996867;0.8871291521700313;510;5555;2927.0351599619894;4090.1960784313724;2951.4491449144916;198040.278;34202.162;26197.642;90113.483;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Construção;208732.815;16169.56;0.5513650365807882;204450.04802687847;0.1727030599300613;0.13228441337574773;0.455026037683102
2015;3543006;0.14192663164315134;0.25678353851001356;0.003805561109577517;0.23209541077496337;6403000.0;3388000.0;964000.0;2051000.0;0.5291269717320006;0.47087302826799937;316;3568;1634.2521694742215;10721.518987341773;845.0112107623319;366975.62;201183.389;23098.073;78781.819;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;371948.964;21078.37;0.7187503089826431;204450.04802687847;0.5482200397944692;0.0629417098607259;0.21467861815997477
2015;3543105;0.24383599299310646;0.2585343165083292;0.001219789297333892;0.3137547580229802;2793000.0;248000.0;2145000.0;400000.0;0.08879341210168278;0.9112065878983172;145;1955;1311.8835133865664;1710.344827586207;1301.7902813299233;72654.583;23075.67;6299.557;21853.133;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;73507.754;16053.23;0.5473983055933375;204450.04802687847;0.31760790644135967;0.08670556955780752;0.3007812046763795
2015;3543204;0.13911720573266073;0.2698701214597484;0.0018582916271384772;0.23882523948544856;2765500.0;982600.0;1296000.0;486900.0;0.35530645452901827;0.6446935454709818;208;2176;1129.6977124183006;4724.038461538462;819.3474264705883;112396.797;27689.307;7792.254;58021.726;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Agricultura, inclusive apoio à agricultura e a pós colheita;122279.27;26739.4;0.9117854944196582;204450.04802687847;0.24635316787541553;0.06932807880637382;0.5162222371870615
2015;3543238;0.11535072488669866;0.2559076223948375;0.0022125879755275934;0.20862972762903495;1013000.0;300000.0;543000.0;170000.0;0.29615004935834155;0.7038499506416585;42;1031;925.1141552511416;7142.857142857143;691.5615906886518;33400.317;9623.977;2714.121;8092.091;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;34014.078;15151.04;0.5166345728539914;204450.04802687847;0.2881402892074348;0.08126033654111725;0.24227587420802024
2015;3543253;0.15065071148409573;0.2755389079622406;0.0015059279557885002;0.25243852446334875;2011000.0;662000.0;1008000.0;341000.0;0.32918945798110394;0.6708105420188961;154;2625;707.3513893774182;4298.701298701299;513.9047619047619;162574.648;13764.618;73051.733;43601.662;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;180101.314;23444.59;0.7994359291762781;204450.04802687847;0.08466644811680601;0.4493427105559533;0.2681947187731263
2015;3543303;0.2002387782454451;0.2784930364678798;0.0040156240994016846;0.2969156913944805;39922940.0;14854287.0;210000.0;24858653.0;0.37207397551382737;0.6279260244861726;5089;58293;618.8259912577115;2918.900962861073;430.0456830151133;2558445.899;1756.902;698798.24;1433252.509;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;2868177.234;23822.86;0.8123345394283453;204450.04802687847;0.0006867067232833443;0.27313387407298073;0.5602043449737218
2015;3543402;0.22868722467793767;0.2873535056818876;0.032287366791170634;0.34989919139104925;376779445.0;218349154.0;193500.0;158236791.0;0.5795145061589015;0.42048549384109846;15857;472658;756.4849738789638;13769.89052153623;335.19011843658626;24841741.925;78528.027;3408420.119;18766047.462;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social;27735074.377;41624.07;1.419337129655432;204450.04802687847;0.003161132067029957;0.1372053589997997;0.7554239762516171
2015;3543501;0.13678239123978433;0.2530429335680053;0.0053713872017320495;0.2261822762257846;17413040.0;100000.0;17023040.0;290000.0;0.005742822620289163;0.9942571773797109;166;1823;8552.573673870334;602.4096385542168;9497.00493691717;54000.132;12769.191;3139.145;14117.65;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária;54869.891;9235.8;0.31493109304476086;204450.04802687847;0.23646592197219077;0.05813217271394818;0.261437323893949
2015;3543600;0.24980575844178632;0.2642136479344905;0.06282088291641333;0.3729345766787275;202073456.0;367500.0;200695956.0;1010000.0;0.0018186455919277195;0.9981813544080723;79;1807;101493.4485183325;4651.898734177215;111624.76812396236;88063.428;29565.854;5575.81;32956.865;Demais serviços;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;91796.198;25520.21;0.8702123941652955;204450.04802687847;0.33573362599511797;0.0633158409413724;0.37424008749693455
