ANO;UF;ID_MUNICIPIO;COMBUSTIVEL;VOLUME_VENDAS_M3
2012;35;3530904;DIESEL;270000.0
2012;35;3530904;ETANOL;269000.0
2012;35;3530904;GASOLINA;229000.0
2012;35;3531001;DIESEL;11537900.0
2012;35;3531001;ETANOL;822000.0
2012;35;3531001;GASOLINA;500000.0
2012;35;3531100;DIESEL;3475000.0
2012;35;3531100;ETANOL;4265000.0
2012;35;3531100;GASOLINA;10120000.0
2012;35;3531209;DIESEL;2411000.0
2012;35;3531209;ETANOL;879000.0
2012;35;3531209;GASOLINA;1943000.0
2012;35;3531308;DIESEL;9432000.0
2012;35;3531308;ETANOL;8038000.0
2012;35;3531308;GASOLINA;9619000.0
2012;35;3531407;DIESEL;9330350.0
2012;35;3531407;ETANOL;5041000.0
2012;35;3531407;GASOLINA;3750000.0
2012;35;3531506;DIESEL;2770000.0
2012;35;3531506;ETANOL;4315000.0
2012;35;3531506;GASOLINA;2927000.0
2012;35;3531605;DIESEL;305000.0
2012;35;3531605;ETANOL;325000.0
2012;35;3531605;GASOLINA;380000.0
2012;35;3531704;DIESEL;346000.0
2012;35;3531704;ETANOL;351000.0
2012;35;3531704;GASOLINA;925000.0
2012;35;3531803;DIESEL;10175000.0
2012;35;3531803;ETANOL;4490550.0
2012;35;3531803;GASOLINA;9929000.0
2012;35;3531902;DIESEL;29958200.0
2012;35;3531902;ETANOL;3499437.0
2012;35;3531902;GASOLINA;3634000.0
2012;35;3532009;DIESEL;3249150.0
2012;35;3532009;ETANOL;1619050.0
2012;35;3532009;GASOLINA;3393150.0
2012;35;3532058;DIESEL;201000.0
2012;35;3532058;ETANOL;342000.0
2012;35;3532058;GASOLINA;313000.0
2012;35;3532108;DIESEL;392000.0
2012;35;3532108;ETANOL;428000.0
2012;35;3532108;GASOLINA;365000.0
2012;35;3532157;DIESEL;316500.0
2012;35;3532157;ETANOL;313000.0
2012;35;3532157;GASOLINA;330500.0
2012;35;3532207;DIESEL;13080500.0
2012;35;3532207;ETANOL;460000.0
2012;35;3532207;GASOLINA;390000.0
2012;35;3532306;DIESEL;340000.0
2012;35;3532306;ETANOL;254000.0
2012;35;3532306;GASOLINA;761000.0
2012;35;3532405;DIESEL;1765000.0
2012;35;3532405;ETANOL;1040000.0
2012;35;3532405;GASOLINA;3170000.0
2012;35;3532504;DIESEL;1303000.0
2012;35;3532504;ETANOL;1362000.0
2012;35;3532504;GASOLINA;1293000.0
2012;35;3532603;DIESEL;5723000.0
2012;35;3532603;ETANOL;3504000.0
2012;35;3532603;GASOLINA;2604000.0
2012;35;3532702;DIESEL;11475000.0
2012;35;3532702;ETANOL;1385000.0
2012;35;3532702;GASOLINA;723000.0
2012;35;3532801;DIESEL;1930000.0
2012;35;3532801;ETANOL;1016000.0
2012;35;3532801;GASOLINA;925000.0
2012;35;3532827;DIESEL;1006300.0
2012;35;3532827;ETANOL;45000.0
2012;35;3532827;GASOLINA;111000.0
2012;35;3532843;DIESEL;215000.0
2012;35;3532843;ETANOL;220000.0
2012;35;3532843;GASOLINA;155000.0
2012;35;3532868;DIESEL;173000.0
2012;35;3532868;ETANOL;111000.0
2012;35;3532868;GASOLINA;69000.0
2012;35;3532900;DIESEL;14740350.0
2012;35;3532900;ETANOL;1225000.0
2012;35;3532900;GASOLINA;801000.0
2012;35;3533007;DIESEL;7509000.0
2012;35;3533007;ETANOL;3555000.0
2012;35;3533007;GASOLINA;3132000.0
2012;35;3533106;DIESEL;243000.0
2012;35;3533106;ETANOL;375000.0
2012;35;3533106;GASOLINA;257000.0
2012;35;3533205;DIESEL;6389538.0
2012;35;3533205;ETANOL;1045000.0
2012;35;3533205;GASOLINA;395000.0
2012;35;3533254;DIESEL;483000.0
2012;35;3533254;ETANOL;490000.0
2012;35;3533254;GASOLINA;235000.0
2012;35;3533304;DIESEL;240000.0
2012;35;3533304;ETANOL;545000.0
2012;35;3533304;GASOLINA;290000.0
2012;35;3533403;DIESEL;21796746.0
2012;35;3533403;ETANOL;16235850.0
2012;35;3533403;GASOLINA;17454250.0
2012;35;3533502;DIESEL;28489957.0
2012;35;3533502;ETANOL;6149060.0
2012;35;3533502;GASOLINA;5626840.0
2012;35;3533601;DIESEL;4020000.0
2012;35;3533601;ETANOL;1155000.0
2012;35;3533601;GASOLINA;770000.0
2012;35;3533700;DIESEL;3524000.0
2012;35;3533700;ETANOL;850000.0
2012;35;3533700;GASOLINA;776000.0
2012;35;3533809;DIESEL;186000.0
2012;35;3533809;ETANOL;160000.0
2012;35;3533809;GASOLINA;256000.0
2012;35;3533908;DIESEL;15070201.0
2012;35;3533908;ETANOL;16439040.0
2012;35;3533908;GASOLINA;10028000.0
2012;35;3534005;DIESEL;47509700.0
2012;35;3534005;ETANOL;3977000.0
2012;35;3534005;GASOLINA;3435500.0
2012;35;3534104;DIESEL;499000.0
2012;35;3534104;ETANOL;420000.0
2012;35;3534104;GASOLINA;713000.0
2012;35;3534203;DIESEL;21313500.0
2012;35;3534203;ETANOL;1215000.0
2012;35;3534203;GASOLINA;650000.0
2012;35;3534302;DIESEL;19621000.0
2012;35;3534302;ETANOL;9124030.0
2012;35;3534302;GASOLINA;9279100.0
2012;35;3534401;DIESEL;162124278.0
2012;35;3534401;ETANOL;69724680.0
2012;35;3534401;GASOLINA;166308564.0
2012;35;3534500;DIESEL;411000.0
2012;35;3534500;ETANOL;375000.0
2012;35;3534500;GASOLINA;341000.0
2012;35;3534609;DIESEL;9331000.0
2012;35;3534609;ETANOL;5030274.0
2012;35;3534609;GASOLINA;5294366.0
2012;35;3534708;DIESEL;137925058.0
2012;35;3534708;ETANOL;27257600.0
2012;35;3534708;GASOLINA;23596450.0
2012;35;3534757;DIESEL;9947000.0
2012;35;3534757;ETANOL;2180000.0
2012;35;3534757;GASOLINA;2603000.0
2012;35;3534807;DIESEL;1112000.0
2012;35;3534807;ETANOL;938000.0
2012;35;3534807;GASOLINA;719000.0
2012;35;3534906;DIESEL;1857000.0
2012;35;3534906;ETANOL;1999500.0
2012;35;3534906;GASOLINA;1336000.0
2012;35;3535002;DIESEL;9344000.0
2012;35;3535002;ETANOL;1684000.0
2012;35;3535002;GASOLINA;1164000.0
2012;35;3535101;DIESEL;605000.0
2012;35;3535101;ETANOL;1082000.0
2012;35;3535101;GASOLINA;450000.0
2012;35;3535200;DIESEL;2485000.0
2012;35;3535200;ETANOL;1813000.0
2012;35;3535200;GASOLINA;1531000.0
2012;35;3535309;DIESEL;20510400.0
2012;35;3535309;ETANOL;4007056.0
2012;35;3535309;GASOLINA;4107800.0
2012;35;3535408;DIESEL;5735800.0
2012;35;3535408;ETANOL;1596000.0
2012;35;3535408;GASOLINA;3156200.0
2012;35;3535507;DIESEL;36162500.0
2012;35;3535507;ETANOL;5988500.0
2012;35;3535507;GASOLINA;6769900.0
2012;35;3535606;DIESEL;5836000.0
2012;35;3535606;ETANOL;1816267.0
2012;35;3535606;GASOLINA;4846000.0
2012;35;3535705;DIESEL;8803600.0
2012;35;3535705;ETANOL;2835000.0
2012;35;3535705;GASOLINA;450000.0
2012;35;3535804;DIESEL;9293800.0
2012;35;3535804;ETANOL;2816530.0
2012;35;3535804;GASOLINA;3352000.0
2012;35;3535903;DIESEL;785000.0
2012;35;3535903;ETANOL;773000.0
2012;35;3535903;GASOLINA;645000.0
2012;35;3536000;DIESEL;10803500.0
2012;35;3536000;ETANOL;3755500.0
2012;35;3536000;GASOLINA;2292134.0
2012;35;3536109;DIESEL;8614600.0
2012;35;3536109;ETANOL;5537550.0
2012;35;3536109;GASOLINA;10964700.0
2012;35;3536208;DIESEL;84877300.0
2012;35;3536208;ETANOL;2265900.0
2012;35;3536208;GASOLINA;6660600.0
2012;35;3536257;DIESEL;202000.0
2012;35;3536257;ETANOL;250000.0
2012;35;3536257;GASOLINA;174000.0
2012;35;3536307;DIESEL;29631500.0
2012;35;3536307;ETANOL;2070000.0
2012;35;3536307;GASOLINA;2388000.0
2012;35;3536406;DIESEL;11443500.0
2012;35;3536406;ETANOL;1292500.0
2012;35;3536406;GASOLINA;1543500.0
2012;35;3536505;DIESEL;315504424.0
2012;35;3536505;ETANOL;13792842.0
2012;35;3536505;GASOLINA;29822650.0
2012;35;3536570;DIESEL;650000.0
2012;35;3536570;ETANOL;310000.0
2012;35;3536570;GASOLINA;277000.0
2012;35;3536604;DIESEL;765000.0
2012;35;3536604;ETANOL;1380000.0
2012;35;3536604;GASOLINA;1115000.0
2012;35;3536703;DIESEL;22488100.0
2012;35;3536703;ETANOL;10289000.0
2012;35;3536703;GASOLINA;9431000.0
2012;35;3536802;DIESEL;1311500.0
2012;35;3536802;ETANOL;618000.0
2012;35;3536802;GASOLINA;1796500.0
2012;35;3536901;DIESEL;340000.0
2012;35;3536901;ETANOL;220000.0
2012;35;3536901;GASOLINA;265000.0
2012;35;3537008;DIESEL;2116000.0
2012;35;3537008;ETANOL;2167000.0
2012;35;3537008;GASOLINA;1692000.0
2012;35;3537107;DIESEL;7996150.0
2012;35;3537107;ETANOL;4086050.0
2012;35;3537107;GASOLINA;10174000.0
2012;35;3537156;DIESEL;910000.0
2012;35;3537156;ETANOL;415000.0
2012;35;3537156;GASOLINA;377000.0
2012;35;3537206;DIESEL;255000.0
2012;35;3537206;ETANOL;325000.0
2012;35;3537206;GASOLINA;760000.0
2012;35;3537305;DIESEL;14727871.0
2012;35;3537305;ETANOL;14154500.0
2012;35;3537305;GASOLINA;9830590.0
2012;35;3537404;DIESEL;11828500.0
2012;35;3537404;ETANOL;5728000.0
2012;35;3537404;GASOLINA;4097000.0
2012;35;3537503;DIESEL;4586650.0
2012;35;3537503;ETANOL;813450.0
2012;35;3537503;GASOLINA;1074100.0
2012;35;3537602;DIESEL;5938500.0
2012;35;3537602;ETANOL;7033000.0
2012;35;3537602;GASOLINA;17559713.0
2012;35;3537701;DIESEL;635000.0
2012;35;3537701;ETANOL;553500.0
2012;35;3537701;GASOLINA;551000.0
2012;35;3537800;DIESEL;13644000.0
2012;35;3537800;ETANOL;5750000.0
2012;35;3537800;GASOLINA;10023000.0
2012;35;3537909;DIESEL;8207000.0
2012;35;3537909;ETANOL;3272000.0
2012;35;3537909;GASOLINA;5951500.0
2012;35;3538006;DIESEL;52284052.0
2012;35;3538006;ETANOL;12182000.0
2012;35;3538006;GASOLINA;35024000.0
2012;35;3538105;DIESEL;2169000.0
2012;35;3538105;ETANOL;3132000.0
2012;35;3538105;GASOLINA;2314000.0
2012;35;3538204;DIESEL;5732000.0
2012;35;3538204;ETANOL;2170000.0
2012;35;3538204;GASOLINA;3714000.0
2012;35;3538303;DIESEL;346000.0
2012;35;3538303;ETANOL;290000.0
2012;35;3538303;GASOLINA;310000.0
2012;35;3538501;DIESEL;343000.0
2012;35;3538501;ETANOL;520000.0
2012;35;3538501;GASOLINA;1445000.0
2012;35;3538600;DIESEL;2255000.0
2012;35;3538600;ETANOL;1925000.0
2012;35;3538600;GASOLINA;5984500.0
2012;35;3538709;DIESEL;141299910.0
2012;35;3538709;ETANOL;80282360.0
2012;35;3538709;GASOLINA;113380960.0
2012;35;3538808;DIESEL;7378550.0
2012;35;3538808;ETANOL;4460050.0
2012;35;3538808;GASOLINA;5889200.0
2012;35;3538907;DIESEL;2919000.0
2012;35;3538907;ETANOL;4107000.0
2012;35;3538907;GASOLINA;3817000.0
2012;35;3539004;DIESEL;3982500.0
2012;35;3539004;ETANOL;2270000.0
2012;35;3539004;GASOLINA;1365000.0
2012;35;3539103;DIESEL;1705000.0
2012;35;3539103;ETANOL;795000.0
2012;35;3539103;GASOLINA;1575000.0
2012;35;3539202;DIESEL;5393000.0
2012;35;3539202;ETANOL;4247000.0
2012;35;3539202;GASOLINA;4906000.0
2012;35;3539301;DIESEL;31011200.0
2012;35;3539301;ETANOL;15340450.0
2012;35;3539301;GASOLINA;18458200.0
2012;35;3539400;DIESEL;2195000.0
2012;35;3539400;ETANOL;2003000.0
2012;35;3539400;GASOLINA;2416000.0
2012;35;3539509;DIESEL;33280400.0
2012;35;3539509;ETANOL;5468000.0
2012;35;3539509;GASOLINA;2463000.0
2012;35;3539608;DIESEL;1721000.0
2012;35;3539608;ETANOL;1146000.0
2012;35;3539608;GASOLINA;650000.0
2012;35;3539707;DIESEL;834000.0
2012;35;3539707;ETANOL;142000.0
2012;35;3539707;GASOLINA;164000.0
2012;35;3539806;DIESEL;12702500.0
2012;35;3539806;ETANOL;10176000.0
2012;35;3539806;GASOLINA;15473500.0
2012;35;3539905;DIESEL;1068000.0
2012;35;3539905;ETANOL;845000.0
2012;35;3539905;GASOLINA;816000.0
2012;35;3540002;DIESEL;2752500.0
2012;35;3540002;ETANOL;10594200.0
2012;35;3540002;GASOLINA;7023500.0
2012;35;3540101;DIESEL;1674000.0
2012;35;3540101;ETANOL;924000.0
2012;35;3540101;GASOLINA;882000.0
2012;35;3540200;DIESEL;30156600.0
2012;35;3540200;ETANOL;5321000.0
2012;35;3540200;GASOLINA;2717000.0
2012;35;3540259;DIESEL;1403000.0
2012;35;3540259;ETANOL;225000.0
2012;35;3540259;GASOLINA;511000.0
2012;35;3540309;DIESEL;7973000.0
2012;35;3540309;ETANOL;485000.0
2012;35;3540309;GASOLINA;285000.0
2012;35;3540408;DIESEL;352000.0
2012;35;3540408;ETANOL;897000.0
2012;35;3540408;GASOLINA;560000.0
2012;35;3540507;DIESEL;892000.0
2012;35;3540507;ETANOL;747000.0
2012;35;3540507;GASOLINA;1612000.0
2012;35;3540606;DIESEL;18599970.0
2012;35;3540606;ETANOL;5277200.0
2012;35;3540606;GASOLINA;9999350.0
2012;35;3540705;DIESEL;26889000.0
2012;35;3540705;ETANOL;7331600.0
2012;35;3540705;GASOLINA;11189000.0
2012;35;3540754;DIESEL;130000.0
2012;35;3540754;ETANOL;115000.0
2012;35;3540754;GASOLINA;435000.0
2012;35;3540804;DIESEL;13486500.0
2012;35;3540804;ETANOL;3905000.0
2012;35;3540804;GASOLINA;3009000.0
2012;35;3540853;DIESEL;165000.0
2012;35;3540853;ETANOL;145000.0
2012;35;3540853;GASOLINA;168000.0
2012;35;3540903;DIESEL;27312000.0
2012;35;3540903;ETANOL;3020000.0
2012;35;3540903;GASOLINA;2285000.0
2012;35;3541000;DIESEL;23012150.0
2012;35;3541000;ETANOL;22028626.0
2012;35;3541000;GASOLINA;57759000.0
2012;35;3541059;DIESEL;4502500.0
2012;35;3541059;ETANOL;581000.0
2012;35;3541059;GASOLINA;543000.0
2012;35;3541109;DIESEL;386000.0
2012;35;3541109;ETANOL;470000.0
2012;35;3541109;GASOLINA;389000.0
2012;35;3541208;DIESEL;2400500.0
2012;35;3541208;ETANOL;4453000.0
2012;35;3541208;GASOLINA;2934000.0
2012;35;3541307;DIESEL;46641100.0
2012;35;3541307;ETANOL;5852200.0
2012;35;3541307;GASOLINA;9223000.0
2012;35;3541406;DIESEL;87740872.0
2012;35;3541406;ETANOL;42822500.0
2012;35;3541406;GASOLINA;63830001.0
2012;35;3541505;DIESEL;16179500.0
2012;35;3541505;ETANOL;5694000.0
2012;35;3541505;GASOLINA;8391000.0
2012;35;3541604;DIESEL;33687000.0
2012;35;3541604;ETANOL;6351000.0
2012;35;3541604;GASOLINA;5090000.0
2012;35;3541653;DIESEL;6435000.0
2012;35;3541653;ETANOL;900000.0
2012;35;3541653;GASOLINA;1679500.0
2012;35;3541703;DIESEL;15012500.0
2012;35;3541703;ETANOL;1987000.0
2012;35;3541703;GASOLINA;1579000.0
2012;35;3541802;DIESEL;18643000.0
2012;35;3541802;ETANOL;965000.0
2012;35;3541802;GASOLINA;363000.0
2012;35;3541901;DIESEL;31526400.0
2012;35;3541901;ETANOL;1855000.0
2012;35;3541901;GASOLINA;5083950.0
2012;35;3542008;DIESEL;2354000.0
2012;35;3542008;ETANOL;3328000.0
2012;35;3542008;GASOLINA;1750000.0
2012;35;3542107;DIESEL;9322400.0
2012;35;3542107;ETANOL;769000.0
2012;35;3542107;GASOLINA;864000.0
2012;35;3542206;DIESEL;8428541.0
2012;35;3542206;ETANOL;3840000.0
2012;35;3542206;GASOLINA;4576000.0
2012;35;3542404;DIESEL;15677600.0
2012;35;3542404;ETANOL;6238530.0
2012;35;3542404;GASOLINA;6238000.0
2012;35;3542503;DIESEL;2591000.0
2012;35;3542503;ETANOL;1086000.0
2012;35;3542503;GASOLINA;1036000.0
2012;35;3542602;DIESEL;56662000.0
2012;35;3542602;ETANOL;7418000.0
2012;35;3542602;GASOLINA;18231000.0
2012;35;3542701;DIESEL;584000.0
2012;35;3542701;ETANOL;675000.0
2012;35;3542701;GASOLINA;809000.0
2012;35;3542909;DIESEL;2041000.0
2012;35;3542909;ETANOL;1037000.0
2012;35;3542909;GASOLINA;1605000.0
2012;35;3543006;DIESEL;3380000.0
2012;35;3543006;ETANOL;827000.0
2012;35;3543006;GASOLINA;1658000.0
2012;35;3543105;DIESEL;418000.0
2012;35;3543105;ETANOL;415000.0
2012;35;3543105;GASOLINA;390000.0
2012;35;3543204;DIESEL;782000.0
2012;35;3543204;ETANOL;380000.0
2012;35;3543204;GASOLINA;251000.0
2012;35;3543238;DIESEL;343000.0
2012;35;3543238;ETANOL;70000.0
2012;35;3543238;GASOLINA;213500.0
2012;35;3543253;DIESEL;3541000.0
2012;35;3543253;ETANOL;97000.0
2012;35;3543253;GASOLINA;323000.0
2012;35;3543303;DIESEL;18071010.0
2012;35;3543303;ETANOL;10462650.0
2012;35;3543303;GASOLINA;23412999.0
2012;35;3543402;DIESEL;190079043.0
2012;35;3543402;ETANOL;140592967.0
2012;35;3543402;GASOLINA;195991315.0
2012;35;3543501;DIESEL;149000.0
2012;35;3543501;ETANOL;26000.0
2012;35;3543501;GASOLINA;272000.0
2012;35;3543600;DIESEL;273000.0
2012;35;3543600;ETANOL;722000.0
2012;35;3543600;GASOLINA;858000.0
2012;35;3543709;DIESEL;3057500.0
2012;35;3543709;ETANOL;1317000.0
2012;35;3543709;GASOLINA;1528000.0
2012;35;3543808;DIESEL;10101200.0
2012;35;3543808;ETANOL;1515000.0
2012;35;3543808;GASOLINA;1513000.0
2012;35;3543907;DIESEL;62670100.0
2012;35;3543907;ETANOL;27867750.0
2012;35;3543907;GASOLINA;48698350.0
2012;35;3544004;DIESEL;11475650.0
2012;35;3544004;ETANOL;3007000.0
2012;35;3544004;GASOLINA;4209100.0
2012;35;3544103;DIESEL;1250000.0
2012;35;3544103;ETANOL;490000.0
2012;35;3544103;GASOLINA;1670000.0
2012;35;3544202;DIESEL;1240000.0
2012;35;3544202;ETANOL;1535000.0
2012;35;3544202;GASOLINA;1070000.0
2012;35;3544251;DIESEL;2199000.0
2012;35;3544251;ETANOL;1523500.0
2012;35;3544251;GASOLINA;3393500.0
2012;35;3544301;DIESEL;31992000.0
2012;35;3544301;ETANOL;1394000.0
2012;35;3544301;GASOLINA;4096000.0
2012;35;3544400;DIESEL;1130000.0
2012;35;3544400;ETANOL;190000.0
2012;35;3544400;GASOLINA;165000.0
2012;35;3544509;DIESEL;230000.0
2012;35;3544509;ETANOL;265000.0
2012;35;3544509;GASOLINA;390000.0
2012;35;3544608;DIESEL;682000.0
2012;35;3544608;ETANOL;562000.0
2012;35;3544608;GASOLINA;700000.0
2012;35;3544806;DIESEL;1483000.0
2012;35;3544806;ETANOL;1180000.0
2012;35;3544806;GASOLINA;973000.0
2012;35;3544905;DIESEL;2856000.0
2012;35;3544905;ETANOL;4258570.0
2012;35;3544905;GASOLINA;2366700.0
2012;35;3545001;DIESEL;2555000.0
2012;35;3545001;ETANOL;1240000.0
2012;35;3545001;GASOLINA;2470000.0
2012;35;3545100;DIESEL;237000.0
2012;35;3545100;ETANOL;405000.0
2012;35;3545100;GASOLINA;354000.0
2012;35;3545159;DIESEL;2442150.0
2012;35;3545159;ETANOL;1259050.0
2012;35;3545159;GASOLINA;1400050.0
2012;35;3545209;DIESEL;19323010.0
2012;35;3545209;ETANOL;12544000.0
2012;35;3545209;GASOLINA;25345200.0
2012;35;3545308;DIESEL;13973000.0
2012;35;3545308;ETANOL;3547200.0
2012;35;3545308;GASOLINA;7148500.0
2012;35;3545407;DIESEL;935000.0
2012;35;3545407;ETANOL;720000.0
2012;35;3545407;GASOLINA;712000.0
2012;35;3545506;DIESEL;11096000.0
2012;35;3545506;ETANOL;418000.0
2012;35;3545506;GASOLINA;416500.0
2012;35;3545605;DIESEL;28894000.0
2012;35;3545605;ETANOL;3241000.0
2012;35;3545605;GASOLINA;2740000.0
2012;35;3545704;DIESEL;9211000.0
2012;35;3545704;ETANOL;662500.0
2012;35;3545704;GASOLINA;870000.0
2012;35;3545803;DIESEL;22993640.0
2012;35;3545803;ETANOL;35754000.0
2012;35;3545803;GASOLINA;51526910.0
2012;35;3546009;DIESEL;1015000.0
2012;35;3546009;ETANOL;790000.0
2012;35;3546009;GASOLINA;2270000.0
2012;35;3546108;DIESEL;215000.0
2012;35;3546108;ETANOL;195000.0
2012;35;3546108;GASOLINA;280000.0
2012;35;3546207;DIESEL;22050750.0
2012;35;3546207;ETANOL;872000.0
2012;35;3546207;GASOLINA;1377000.0
2012;35;3546256;DIESEL;1090000.0
2012;35;3546256;ETANOL;640000.0
2012;35;3546256;GASOLINA;635000.0
2012;35;3546306;DIESEL;24289617.0
2012;35;3546306;ETANOL;4222600.0
2012;35;3546306;GASOLINA;3839000.0
2012;35;3546405;DIESEL;57430890.0
2012;35;3546405;ETANOL;8920370.0
2012;35;3546405;GASOLINA;12955100.0
2012;35;3546504;DIESEL;810000.0
2012;35;3546504;ETANOL;601000.0
2012;35;3546504;GASOLINA;627000.0
2012;35;3546603;DIESEL;62807300.0
2012;35;3546603;ETANOL;9467000.0
2012;35;3546603;GASOLINA;10933000.0
2012;35;3546702;DIESEL;12119100.0
2012;35;3546702;ETANOL;1239000.0
2012;35;3546702;GASOLINA;3943000.0
2012;35;3546801;DIESEL;12180000.0
2012;35;3546801;ETANOL;3767520.0
2012;35;3546801;GASOLINA;8365000.0
2012;35;3546900;DIESEL;402000.0
2012;35;3546900;ETANOL;280000.0
2012;35;3546900;GASOLINA;380000.0
2012;35;3547007;DIESEL;2700000.0
2012;35;3547007;ETANOL;485000.0
2012;35;3547007;GASOLINA;1030000.0
2012;35;3547106;DIESEL;1256500.0
2012;35;3547106;ETANOL;285000.0
2012;35;3547106;GASOLINA;395000.0
2012;35;3547205;DIESEL;295000.0
2012;35;3547205;ETANOL;210000.0
2012;35;3547205;GASOLINA;190000.0
2012;35;3547304;DIESEL;19714437.0
2012;35;3547304;ETANOL;7524000.0
2012;35;3547304;GASOLINA;23749095.0
2012;35;3547403;DIESEL;329000.0
2012;35;3547403;ETANOL;174712.0
2012;35;3547403;GASOLINA;287000.0
2012;35;3547502;DIESEL;34011413.0
2012;35;3547502;ETANOL;4707772.0
2012;35;3547502;GASOLINA;6856000.0
2012;35;3547601;DIESEL;8608900.0
2012;35;3547601;ETANOL;2898000.0
2012;35;3547601;GASOLINA;4550000.0
2012;35;3547650;DIESEL;426000.0
2012;35;3547650;ETANOL;142500.0
2012;35;3547650;GASOLINA;150000.0
2012;35;3547700;DIESEL;4954000.0
2012;35;3547700;ETANOL;2312000.0
2012;35;3547700;GASOLINA;3345000.0
2012;35;3547809;DIESEL;65647581.0
2012;35;3547809;ETANOL;90932488.0
2012;35;3547809;GASOLINA;195937550.0
2012;35;3547908;DIESEL;1776520.0
2012;35;3547908;ETANOL;1665000.0
2012;35;3547908;GASOLINA;1464000.0
2012;35;3548005;DIESEL;11647150.0
2012;35;3548005;ETANOL;5788000.0
2012;35;3548005;GASOLINA;10865050.0
2012;35;3548054;DIESEL;6776100.0
2012;35;3548054;ETANOL;873000.0
2012;35;3548054;GASOLINA;580000.0
2012;35;3548104;DIESEL;2006000.0
2012;35;3548104;ETANOL;988000.0
2012;35;3548104;GASOLINA;1814000.0
2012;35;3548203;DIESEL;1093000.0
2012;35;3548203;ETANOL;843000.0
2012;35;3548203;GASOLINA;4510000.0
2012;35;3548302;DIESEL;267000.0
2012;35;3548302;ETANOL;509000.0
2012;35;3548302;GASOLINA;405000.0
2012;35;3548401;DIESEL;5143500.0
2012;35;3548401;ETANOL;943000.0
2012;35;3548401;GASOLINA;1085000.0
2012;35;3548500;DIESEL;133786354.0
2012;35;3548500;ETANOL;33240138.0
2012;35;3548500;GASOLINA;106884000.0
2012;35;3548609;DIESEL;2370000.0
2012;35;3548609;ETANOL;1710000.0
2012;35;3548609;GASOLINA;4575000.0
2012;35;3548708;DIESEL;181512859.0
2012;35;3548708;ETANOL;100541689.0
2012;35;3548708;GASOLINA;220949618.0
2012;35;3548807;DIESEL;20378777.0
2012;35;3548807;ETANOL;24528850.0
2012;35;3548807;GASOLINA;57029551.0
2012;35;3548906;DIESEL;44681800.0
2012;35;3548906;ETANOL;52992600.0
2012;35;3548906;GASOLINA;67517000.0
2012;35;3549003;DIESEL;297000.0
2012;35;3549003;ETANOL;195000.0
2012;35;3549003;GASOLINA;305000.0
2012;35;3549102;DIESEL;28090000.0
2012;35;3549102;ETANOL;8807050.0
2012;35;3549102;GASOLINA;24567050.0
2012;35;3549201;DIESEL;220000.0
2012;35;3549201;ETANOL;180000.0
2012;35;3549201;GASOLINA;235000.0
2012;35;3549250;DIESEL;398000.0
2012;35;3549250;ETANOL;220000.0
2012;35;3549250;GASOLINA;94000.0
2012;35;3549300;DIESEL;210000.0
2012;35;3549300;ETANOL;317000.0
2012;35;3549300;GASOLINA;240000.0
2012;35;3549409;DIESEL;23945000.0
2012;35;3549409;ETANOL;8493000.0
2012;35;3549409;GASOLINA;6091000.0
2012;35;3549508;DIESEL;1972000.0
2012;35;3549508;ETANOL;1638000.0
2012;35;3549508;GASOLINA;711000.0
2012;35;3549607;DIESEL;85000.0
2012;35;3549607;GASOLINA;165000.0
2012;35;3549706;DIESEL;44268900.0
2012;35;3549706;ETANOL;8292000.0
2012;35;3549706;GASOLINA;11824000.0
2012;35;3549805;DIESEL;256677125.0
2012;35;3549805;ETANOL;96155300.0
2012;35;3549805;GASOLINA;132242965.0
2012;35;3549904;DIESEL;196330890.0
2012;35;3549904;ETANOL;80703557.0
2012;35;3549904;GASOLINA;213075557.0
2012;35;3549953;DIESEL;15027000.0
2012;35;3549953;ETANOL;1452915.0
2012;35;3549953;GASOLINA;3023000.0
2012;35;3550001;DIESEL;1090000.0
2012;35;3550001;ETANOL;715000.0
2012;35;3550001;GASOLINA;2235000.0
2012;35;3550100;DIESEL;44476000.0
2012;35;3550100;ETANOL;8047000.0
2012;35;3550100;GASOLINA;9229500.0
2012;35;3550209;DIESEL;5413000.0
2012;35;3550209;ETANOL;2089500.0
2012;35;3550209;GASOLINA;5599000.0
2012;35;3550308;DIESEL;1772115267.0
2012;35;3550308;ETANOL;1371228268.0
2012;35;3550308;GASOLINA;2902380259.0
2012;35;3550407;DIESEL;39475500.0
2012;35;3550407;ETANOL;5626000.0
2012;35;3550407;GASOLINA;7629500.0
2012;35;3550506;DIESEL;1290000.0
2012;35;3550506;ETANOL;655000.0
2012;35;3550506;GASOLINA;682000.0
2012;35;3550605;DIESEL;39681850.0
2012;35;3550605;ETANOL;11350652.0
2012;35;3550605;GASOLINA;27873350.0
2012;35;3550704;DIESEL;10764648.0
2012;35;3550704;ETANOL;6632000.0
2012;35;3550704;GASOLINA;22017090.0
2012;35;3550803;DIESEL;1962000.0
2012;35;3550803;ETANOL;1154000.0
2012;35;3550803;GASOLINA;2121500.0
2012;35;3550902;DIESEL;3664000.0
2012;35;3550902;ETANOL;2607000.0
2012;35;3550902;GASOLINA;3077000.0
2012;35;3551009;DIESEL;51659143.0
2012;35;3551009;ETANOL;19471500.0
2012;35;3551009;GASOLINA;54246500.0
2012;35;3551108;DIESEL;1015500.0
2012;35;3551108;ETANOL;721000.0
