ano;id_municipio;pib;pib_per_capita;vab_total;vab_agropecuaria;vab_industria;vab_servicos;vab_adm_publica;atividade_1;atividade_2;atividade_3
2015;1100015;421299.976;16471.19;398071.52;146406.785;20642.542;98778.764;132243.429;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100023;2037798.613;19518.96;1820331.411;129657.017;320017.028;846187.667;524469.7;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100031;116565.18;18342.28;111278.666;50789.286;3271.215;20868.155;36350.009;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100049;1794477.511;20572.74;1598583.134;166096.891;203706.68;784955.107;443824.456;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100056;397736.132;22113.65;333574.527;47372.763;21173.576;172194.13;92834.059;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS;DEMAIS SERVIÇOS
2015;1100064;285372.108;15165.65;267166.569;68898.94;24492.865;79469.755;94305.009;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100072;190905.813;21590.8;182785.085;96285.931;9287.485;26348.442;50863.227;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1100080;187170.1;11240.77;180140.27;59754.913;4493.467;35969.759;79922.131;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100098;483961.516;14944.0;441156.133;101962.784;39939.536;146204.014;153049.798;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1100106;682458.041;14634.97;586170.3;44151.681;24097.931;287725.466;230195.223;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100114;1207965.067;21672.2;1078841.732;147579.864;180884.574;476423.392;273953.902;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100122;2755754.754;21130.01;2361324.543;129487.143;347806.164;1270119.457;613911.779;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100130;451940.031;12159.71;426389.861;107453.642;32813.534;105136.062;180986.623;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1100148;272574.341;12623.86;255721.881;75507.829;13267.015;60969.314;105977.723;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100155;633049.693;15856.37;586613.197;110235.861;49707.362;227230.055;199439.918;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1100189;906442.522;24164.07;771142.356;75425.055;168119.055;335497.2;192101.046;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100205;13970352.418;27787.98;12147276.592;449049.158;3427807.257;5599191.072;2671229.104;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100254;359302.39;15928.64;331604.121;87277.676;35077.329;96287.079;112962.038;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100262;78522.105;20939.23;75387.677;41584.027;2502.599;7398.303;23902.748;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1100288;1082400.078;19245.41;985933.021;86449.08;218508.443;396320.497;284655.001;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2015;1100296;135948.517;15933.96;130464.256;49929.021;12392.796;22742.829;45399.61;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100304;2185474.676;23806.65;1873730.17;94084.158;364545.03;936692.782;478408.2;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1100320;454047.628;18971.61;424887.548;111820.299;86593.25;101044.809;125429.19;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2015;1100338;379823.95;13761.74;361611.486;138770.234;17384.059;69905.601;135551.59;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100346;220490.937;12922.17;211170.098;71426.684;7976.855;45763.256;86003.303;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100379;212356.952;15233.64;202338.968;87264.395;9735.595;32553.815;72785.164;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1100403;258221.922;12776.94;242447.351;58969.03;19352.635;64518.452;99607.234;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100452;519512.808;13729.92;483101.593;133498.695;29466.155;137285.934;182850.809;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100502;134272.528;13066.61;128333.554;46884.565;5809.553;25150.086;50489.351;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1100601;125343.674;19686.46;120986.285;64448.54;2585.504;15519.272;38432.969;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2015;1100700;223211.477;15697.01;216689.784;95657.771;25746.735;23700.295;71584.983;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;INDÚSTRIAS EXTRATIVAS
2015;1100809;399265.924;16529.33;380453.858;60967.017;114506.44;79188.268;125792.133;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;ELETRICIDADE E GÁS, ÁGUA, ESGOTO, ATIVIDADES DE GESTÃO DE RESÍDUOS E DESCONTAMINAÇÃO;DEMAIS SERVIÇOS
2015;1100908;66528.807;18393.37;64453.728;35193.249;1529.109;5614.32;22117.051;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA
2015;1100924;235664.129;23266.28;222129.09;87239.679;37981.221;37698.341;59209.849;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;INDÚSTRIAS DE TRANSFORMAÇÃO
2015;1100940;288030.876;13732.76;272676.296;65955.568;44756.204;55949.594;106014.93;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1101005;154876.235;15293.4;150080.002;76782.273;3352.013;15955.369;53990.348;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2015;1101104;143839.71;14391.17;136140.346;36162.025;15234.49;31357.226;53386.604;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1101203;170866.282;15787.33;157118.411;53259.657;9348.113;37556.961;56953.681;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101302;178006.66;14401.83;169587.183;56873.917;9660.248;42569.866;60483.153;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1101401;229497.106;14458.33;218624.674;76152.474;20987.874;41831.179;79653.146;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101435;103159.845;13185.05;99471.963;46228.795;2369.354;10950.504;39923.311;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101450;84439.281;14821.71;81585.205;40243.744;2494.765;8778.613;30068.082;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2015;1101468;79777.129;32911.36;76884.451;47479.331;2812.435;8306.281;18286.405;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1101476;53385.878;15248.75;51550.306;21308.858;1213.665;6912.957;22114.827;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101484;78389.499;12844.42;75435.141;29381.114;1826.734;10578.264;33649.029;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101492;293297.342;15435.08;278973.74;116250.727;12290.906;55667.409;94764.698;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2015;1101500;180367.255;14336.48;169065.416;59163.835;8044.845;36795.002;65061.734;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101559;79343.729;15859.23;76243.999;32944.07;4919.256;9902.149;28478.524;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2015;1101609;153737.152;13548.7;148702.9;71087.199;3277.966;14676.353;59661.382;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2015;1101708;183099.658;13774.14;175598.001;70913.175;6094.597;33367.799;65222.431;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101757;118306.299;10910.85;114068.929;38473.622;4225.696;16103.797;55265.813;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1101807;124700.446;15150.1;119978.183;57187.309;3023.68;15097.813;44669.381;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS
2015;1200013;212961.188;15355.19;207391.283;83733.21;13346.226;30176.106;80135.741;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1200054;77234.378;11462.51;75611.091;19363.471;1951.864;13055.508;41240.248;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1200104;388113.503;16273.79;364544.339;70911.839;59013.596;101878.87;132740.034;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;INDÚSTRIAS DE TRANSFORMAÇÃO
2015;1200138;147867.687;15833.35;145317.567;74983.735;3092.723;14773.06;52468.049;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1200179;160133.602;15253.72;155532.227;69715.419;5677.196;19482.331;60657.281;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1200203;1060535.994;13009.68;989646.459;68387.216;72030.538;386458.353;462770.351;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1200252;276369.996;16518.44;252331.551;39649.874;9412.532;111359.514;91909.631;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1200302;322418.442;9955.8;313679.979;67241.509;12927.403;56872.221;176638.845;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1200328;72755.286;9689.08;71413.781;12365.611;1676.564;8426.302;48945.304;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1200336;179968.542;10479.74;176468.101;39936.015;12176.597;23082.847;101272.642;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1200344;118696.551;13736.44;111457.769;20765.089;4192.572;33558.678;52941.431;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1200351;159653.563;9449.75;157489.941;36233.075;3642.92;14248.397;103365.549;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1200385;252968.309;13930.74;244539.835;70250.736;41587.18;29944.724;102757.195;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;INDÚSTRIAS DE TRANSFORMAÇÃO
2015;1200393;97729.101;9083.47;95834.607;17906.462;3093.816;11320.933;63513.396;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1200401;8258088.667;22286.03;7303578.136;168516.069;919470.631;4143927.691;2071663.746;DEMAIS SERVIÇOS;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
2015;1200427;166470.255;9807.37;164031.347;42929.917;4217.394;15944.267;100939.77;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1200435;57988.008;9982.44;56930.63;13813.679;1231.493;6016.386;35869.072;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1200450;337471.088;15931.97;316809.333;96625.71;35359.055;63236.364;121588.205;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1200500;462252.574;11071.92;450032.122;112080.13;19134.757;88045.934;230771.302;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA
2015;1200609;398537.279;10266.55;385482.375;76753.527;10612.591;81008.673;217107.584;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1200708;202843.597;11519.97;198240.946;68760.863;4404.297;30028.595;95047.191;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;DEMAIS SERVIÇOS
2015;1200807;211744.189;12636.16;206763.65;75554.341;10539.813;26872.514;93796.981;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1300029;102359.558;6584.73;100769.96;18952.435;5276.569;16495.573;60045.383;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1300060;66484.349;6129.28;65232.545;9422.047;2222.761;10477.76;43109.977;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA
2015;1300086;83654.621;6790.15;81674.124;23857.537;2796.153;11621.068;43399.366;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1300102;154629.546;8015.22;152694.405;62443.166;4349.964;19141.214;66760.061;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;DEMAIS SERVIÇOS
2015;1300144;206200.148;9986.45;204336.099;84727.934;11287.669;35208.044;73112.453;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;PECUÁRIA, INCLUSIVE APOIO À PECUÁRIA;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1300201;143243.063;7899.58;141436.885;51706.715;4363.233;16383.65;68983.288;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1300300;265111.266;7158.78;258858.747;70089.48;12204.98;41765.064;134799.223;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA;DEMAIS SERVIÇOS
2015;1300409;151620.145;5526.93;149133.978;25773.953;6577.312;23317.886;93464.828;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1300508;200194.695;6529.93;196227.799;44510.912;6359.748;29963.054;115394.084;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1300607;245146.54;6208.76;239139.614;31156.0;10757.681;43060.764;154165.169;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA
2015;1300631;125637.296;6914.17;123511.066;23124.553;4495.274;20937.708;74953.531;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1300680;101807.189;5762.24;100078.834;16502.611;3099.454;16012.37;64464.399;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA
2015;1300706;286359.856;8548.57;276318.873;61726.35;27781.777;63494.548;123316.198;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;AGRICULTURA, INCLUSIVE APOIO À AGRICULTURA E A PÓS COLHEITA
2015;1300805;260751.816;6636.26;254415.963;51320.772;9884.921;46725.678;146484.591;ADMINISTRAÇÃO, DEFESA, EDUCAÇÃO E SAÚDE PÚBLICAS E SEGURIDADE SOCIAL;DEMAIS SERVIÇOS;PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA
