ano;id_municipio;pib;pib_per_capita;vab_total;vab_agropecuaria;vab_industria;vab_servicos;vab_adm_publica;atividade_1;atividade_2;atividade_3
2011;2107001;36555.855;3913.07;35714.523;11030.165;1432.654;7474.77;15776.934;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2011;2107100;64651.911;3586.19;62040.726;5063.718;2896.667;20044.86;34035.482;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2107209;37027.284;2896.15;36207.278;6715.299;1545.364;6667.613;21279.002;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2107258;30209.22;6089.34;29615.402;12841.663;1301.89;5322.751;10149.098;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária
2011;2107308;17718.92;3856.97;17332.346;4510.837;1079.878;3413.394;8328.236;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2107357;81967.808;4224.93;79347.654;17676.562;3334.715;20503.279;37833.098;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2107407;78923.039;4218.0;75935.996;20253.306;2902.992;22540.183;30239.515;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2107456;47697.819;3555.29;46637.333;10057.593;1986.454;9834.716;24758.571;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2107506;438017.245;4064.6;409030.268;14294.803;67847.83;179865.449;147022.186;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção
2011;2107605;70773.304;3745.41;69082.591;17332.691;3174.792;14484.808;34090.299;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2107704;79041.246;3898.27;75943.152;12387.514;6863.292;22485.695;34206.652;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2107803;125497.351;3607.18;121361.373;23706.42;5512.774;28964.281;63177.899;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2107902;70481.566;3965.65;67862.402;13895.026;4612.811;19753.27;29601.295;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2108009;81205.241;4445.22;77477.913;19682.142;5660.643;23997.081;28138.047;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2108058;50034.804;3392.42;49034.374;8493.278;1901.827;9089.397;29549.872;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2108108;92371.189;4528.89;89333.184;23238.555;3789.092;24407.04;37898.498;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2108207;289416.038;7342.04;263973.705;30419.196;18821.544;155017.07;59715.895;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2011;2108256;75850.899;3283.73;74427.449;12609.999;2819.944;13891.015;45106.491;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2108306;112979.438;3254.3;110744.846;23708.497;4647.041;21166.791;61222.517;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2108405;42851.007;3095.28;41853.275;8230.235;1812.511;8775.201;23035.329;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2108454;92632.929;4308.91;88163.908;7843.794;4634.468;33141.587;42544.058;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2108504;134212.02;4276.45;125421.5;12252.012;8239.134;40179.172;64751.182;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2108603;432657.081;5485.28;396430.536;33695.18;22929.07;209998.244;129808.042;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2108702;91608.442;4190.69;88136.854;13359.623;7147.155;26831.929;40798.147;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2108801;65098.368;3708.25;63724.228;17430.375;2736.674;12865.868;30691.31;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2108900;99761.916;5091.97;96929.7;31754.67;3874.786;23937.271;37362.973;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2109007;249945.291;11418.24;225041.701;22560.809;77862.154;76194.864;48423.874;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2011;2109056;24064.414;4008.06;23614.177;5380.471;1020.525;4761.459;12451.721;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura
2011;2109106;288676.56;6393.01;261747.341;22030.66;20090.395;148721.961;70904.325;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2011;2109205;51962.502;4432.9;51251.199;17338.595;2266.944;7919.973;23725.686;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2109239;29508.465;4560.11;28633.503;8004.682;1041.231;6428.052;13159.537;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2011;2109270;83660.301;4799.79;82411.915;32061.611;3347.021;12851.347;34151.935;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2109304;36550.046;3370.84;35817.954;5807.199;1985.326;7362.102;20663.328;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2109403;44998.418;3178.3;44265.528;7558.299;1372.508;7391.253;27943.468;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura
2011;2109452;111749.709;4133.21;106579.586;12073.625;15616.66;34533.488;44355.813;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção
2011;2109502;161641.155;8021.89;152738.946;64426.784;14891.963;36076.245;37343.953;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2011;2109551;44382.006;6012.19;43471.572;17041.394;4788.737;8142.266;13499.175;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2011;2109601;195500.153;4883.84;184024.708;11875.686;29420.053;79620.777;63108.192;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2109700;98828.125;17952.43;94567.425;55803.015;9951.254;17237.676;11575.481;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2011;2109759;29077.53;4063.95;28298.098;8682.537;1188.697;6012.667;12414.197;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2109809;143935.735;3621.57;138595.254;27366.95;5211.594;38750.913;67265.798;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura
2011;2109908;693055.368;8883.05;615102.66;15180.117;41211.19;425505.862;133205.492;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Administração, defesa, educação e saúde públicas e seguridade social
2011;2110005;420136.709;5639.34;404018.758;135615.073;36463.445;98255.8;133684.44;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2110039;145227.768;6357.65;132960.33;23314.105;10612.526;58964.424;40069.275;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2110104;111017.65;3768.42;106905.977;18456.066;4933.683;28331.882;55184.347;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2110203;131840.849;3981.06;122325.684;10340.564;16921.509;42384.97;52678.64;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2110237;36204.333;3032.95;35405.704;6479.501;1575.321;6822.922;20527.959;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2110278;36411.354;2574.51;35747.954;5581.208;1062.226;6313.403;22791.118;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Produção florestal, pesca e aquicultura
2011;2110302;86264.339;6036.27;78192.774;19412.448;5433.433;23737.545;29609.348;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2110401;63763.508;3561.41;62347.839;12545.889;3048.778;13669.466;33083.706;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2110500;139758.455;3374.1;133172.787;11513.081;6043.763;46360.901;69255.042;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2110609;134041.411;5008.09;126699.498;32431.243;6047.473;46181.146;42039.636;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2110658;77423.423;11002.33;72041.073;32231.355;4409.127;23655.591;11745.0;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2011;2110708;182077.242;5410.91;174309.848;42937.967;8959.078;58714.011;63698.791;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2110807;22272.919;4770.38;21782.071;6798.571;1624.303;3986.237;9372.96;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2110856;55350.09;5267.93;53995.22;18114.056;1983.219;10835.257;23062.688;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2011;2110906;33264.234;2793.44;32837.433;9710.097;1601.553;5930.504;15595.28;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2111003;65200.272;3260.5;63455.566;9977.7;2354.431;15331.407;35792.028;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111029;67794.689;4332.21;66796.731;24321.527;2583.84;10350.973;29540.391;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2111052;62973.353;5804.53;61560.855;26625.369;2264.396;11962.743;20708.347;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111078;56943.369;3268.29;55400.04;8060.633;2364.942;10821.586;34152.879;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111102;134499.677;5395.74;124724.455;9172.801;12528.663;61613.049;41409.943;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2111201;933629.436;5644.06;839415.499;14761.801;128347.394;457149.664;239156.639;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas
2011;2111250;30198.617;4025.95;29674.481;8237.934;1371.399;6275.684;13789.464;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2111300;19952970.055;19420.27;15902570.04;17243.294;4755647.49;9151223.255;1978456.0;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;Construção
2011;2111409;93935.513;4708.08;91750.885;31326.996;3566.951;21363.99;35492.949;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111508;161845.34;4105.87;153633.031;23803.868;7975.226;58895.607;62958.331;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2111532;53462.768;4413.67;48520.888;7150.72;2735.412;16883.957;21750.799;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2111573;31272.645;7018.1;30263.966;12990.997;1197.967;6411.911;9663.091;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111607;229591.732;12990.37;215087.287;102194.832;21564.773;57360.301;33967.38;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2011;2111631;25703.435;4341.06;25141.974;7328.485;977.54;4808.061;12027.887;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2111672;28042.381;4614.51;27449.072;6139.746;1110.086;5367.898;14831.343;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111706;78415.438;3724.85;76737.155;19274.938;3492.56;16129.368;37840.29;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2111722;34378.392;2794.76;33738.209;8221.136;1069.941;5516.029;18931.103;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2111748;38672.634;3723.53;37576.573;8130.307;1626.268;9535.95;18284.047;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111763;96025.829;6599.71;94019.683;30473.356;4094.712;20878.466;38573.149;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2011;2111789;33454.945;3019.4;32842.064;6719.269;1218.318;5746.072;19158.406;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111805;74757.047;4359.77;72199.279;21233.998;2664.445;14660.434;33640.401;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2011;2111904;38336.005;3668.52;37461.305;9445.603;1645.787;8421.856;17948.06;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2111953;19417.128;3571.29;18847.611;4769.076;951.401;4405.514;8721.619;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2112001;529460.571;66986.41;512223.867;348104.481;44577.892;102137.878;17403.616;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2112100;84427.287;3002.39;82259.333;13429.617;3791.831;20523.934;44513.951;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2112209;989297.247;6283.73;886093.222;15077.43;139297.846;450635.125;281082.822;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2112233;93696.163;4893.01;87863.47;14859.188;5973.575;33462.236;33568.471;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2112274;23757.301;4224.27;23163.046;5370.252;949.119;4578.467;12265.209;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2112308;177433.175;4485.17;172731.402;43147.737;8516.428;43224.128;77843.109;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2112407;182149.736;5336.0;178841.863;77382.971;7907.164;31804.875;61746.852;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2011;2112456;94535.404;4061.32;92613.653;32055.159;3425.0;15908.387;41225.108;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2112506;196336.463;3654.54;188358.244;24837.691;8327.321;60866.062;94327.17;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2112605;102374.56;4077.37;98886.292;23309.239;5285.769;28755.685;41535.6;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2112704;176134.586;3484.98;167794.055;28782.135;11703.086;47889.923;79418.911;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2112803;204787.079;4105.35;193869.919;43001.627;10754.121;70740.465;69373.706;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2112852;52244.508;4500.73;50313.529;16769.391;2519.632;10447.901;20576.605;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;Demais serviços
2011;2112902;145108.319;4620.4;139035.281;35938.245;7365.637;40497.162;55234.237;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2113009;143707.794;4535.66;138991.875;36973.068;5828.052;40354.031;55836.724;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2114007;278764.589;5400.84;262400.758;40123.301;24489.15;111309.187;86479.12;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2200053;28458.781;4188.19;27374.939;4318.792;1885.622;5158.052;16012.472;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2200103;19878.623;3913.11;19259.167;1991.756;1112.823;3484.282;12670.305;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2200202;85316.2;5139.53;79888.969;1928.271;6914.937;32994.752;38051.01;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2200251;37840.699;5128.86;36213.589;12395.482;1481.713;6217.968;16118.427;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2200277;22879.892;4431.51;21634.773;2593.187;765.235;5994.483;12281.867;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2200301;49867.17;3630.66;47953.121;4859.058;1957.592;9872.799;31263.673;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2200400;178250.394;4566.89;166071.842;6657.672;21561.375;56092.65;81760.146;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2200459;39289.195;7681.17;36930.694;16883.634;1478.621;6467.01;12101.429;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços
2011;2200509;80914.946;4716.7;76690.523;9331.619;3889.441;23428.087;40041.376;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2200608;28557.729;4285.37;27033.527;2872.757;1360.529;8168.85;14631.391;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2200707;36942.827;3996.41;34809.708;3792.068;1866.896;9888.058;19262.686;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2200806;100834.375;33017.15;98409.024;22643.275;51542.044;15552.861;8670.844;Indústrias extrativas;Demais serviços;Produção florestal, pesca e aquicultura
2011;2200905;27361.601;4749.45;25929.735;5026.078;1197.047;6113.512;13593.098;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2200954;10528.838;4313.33;10228.663;1688.22;378.967;1488.585;6672.892;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201002;19817.695;4241.8;18873.595;1997.716;784.946;4430.641;11660.292;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2201051;26903.509;3564.8;26171.08;3271.006;809.08;3697.925;18393.069;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201101;41427.172;3710.78;39877.585;4879.458;1396.238;8123.21;25478.678;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2201150;272800.388;25431.19;255001.203;180337.313;12178.391;36195.255;26290.243;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2011;2201176;17193.068;4459.94;16486.877;2205.738;603.023;3529.184;10148.932;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201200;203952.604;4516.82;192355.551;17736.85;8465.836;60047.719;106105.146;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2201309;13591.372;4188.4;13191.624;2082.765;1896.726;1793.833;7418.3;Administração, defesa, educação e saúde públicas e seguridade social;Construção;Demais serviços
2011;2201408;35504.962;5384.43;33870.246;3286.206;7186.529;8467.991;14929.52;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Construção
2011;2201507;101965.402;3936.74;97719.999;9619.245;4959.199;21674.832;61466.723;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2201556;18873.71;4944.65;18063.35;4733.46;652.56;2944.096;9733.235;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2201572;13013.031;3899.62;12595.502;1618.13;595.638;2054.004;8327.73;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201606;36622.764;3689.21;34991.637;3657.287;1418.871;8015.426;21900.053;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2201705;33134.862;6210.85;29390.336;4544.339;3726.936;8346.887;12772.174;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação
2011;2201739;26237.291;4351.85;24894.076;4557.535;714.344;4608.451;15013.746;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2201770;21669.583;3394.89;20980.467;1935.694;655.279;3655.565;14733.928;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201804;20376.882;4650.13;19553.996;3836.075;912.743;4017.652;10787.527;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201903;294017.854;12703.85;265488.931;86894.701;17056.937;111157.432;50379.861;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social
2011;2201919;24094.137;4497.69;22966.499;5219.054;770.155;3227.815;13749.475;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2201929;20474.341;3768.51;19685.002;2329.924;676.8;3794.039;12884.238;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201945;21052.123;3372.66;20343.908;1575.314;614.856;3901.232;14252.507;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2201960;28342.176;3537.02;27062.07;2803.528;1230.81;5456.762;17570.97;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2201988;16804.653;4438.63;16228.732;2506.154;786.012;2586.166;10350.401;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2202000;91959.272;4803.56;87091.863;14452.474;4557.559;22565.396;45516.434;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2202026;28564.648;3558.57;27654.025;4080.16;800.055;4077.54;18696.269;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2202059;35217.248;3508.39;34006.261;3809.519;1212.89;6191.307;22792.546;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2202075;13749.498;4069.1;13194.046;2399.163;420.274;2082.697;8291.912;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2202083;37691.595;5203.87;35900.195;12021.873;1663.657;5142.288;17072.376;Administração, defesa, educação e saúde públicas e seguridade social;Produção florestal, pesca e aquicultura;Demais serviços
2011;2202091;22143.965;3894.47;21411.753;4871.163;718.474;3277.746;12544.369;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços
2011;2202109;25070.063;4617.8;23946.879;5303.992;943.217;4681.516;13018.155;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2202117;18301.567;3848.91;17561.747;1344.991;513.838;3583.467;12119.452;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2202133;26749.153;4735.2;25392.71;5321.121;925.121;5777.77;13368.698;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita
2011;2202174;23021.603;3343.73;22440.308;2338.863;623.599;3192.097;16285.749;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2202208;296375.036;6537.01;268589.077;14977.137;24495.909;127560.615;101555.416;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
2011;2202251;18598.535;4760.31;17753.514;3278.856;712.672;3142.266;10619.72;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Pecuária, inclusive apoio à pecuária
2011;2202307;114735.785;5679.71;106092.845;16065.616;7438.263;38749.709;43839.257;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;Comércio e reparação de veículos automotores e motocicletas
